Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-1655829,"Regulation of cholesterol biosynthesis by SREBP (SREBF)",2,86,0.006035934868051656,0.7158740304683329,0.7158740304683329,2,52,0.004224894377640559,9606,Homo sapiens,"ACACB","","R-HSA-2426153;R-HSA-1655830"
R-HSA-1592230,"Mitochondrial biogenesis",3,127,0.008913531723750702,0.7172119957229891,0.7172119957229891,2,36,0.0029249268768280793,9606,Homo sapiens,"ACSS2;CHCHD6;IDH2","","R-HSA-8949609;R-HSA-5688289"
R-HSA-2151201,"Transcriptional activation of mitochondrial biogenesis",2,87,0.006106120157215048,0.7217864863732302,0.7217864863732302,1,32,0.0025999350016249595,9606,Homo sapiens,"ACSS2;IDH2","","R-HSA-5688289"
R-HSA-983712,"Ion channel transport",5,207,0.01452835485682201,0.7227353143192742,0.7227353143192742,4,40,0.003249918752031199,9606,Homo sapiens,"MCOLN3;MLKL;TCIRG1;SRI;ATP6V1C2","","R-HSA-427910;R-HSA-5252133;R-HSA-2855020;R-HSA-3295579"
R-HSA-5358351,"Signaling by Hedgehog",4,168,0.011791128579449747,0.7230464512615054,0.7230464512615054,12,82,0.006662333441663958,9606,Homo sapiens,"RPN2;RDX;NOTUM;P4HB","","R-HSA-5610757;R-HSA-5358336;R-HSA-5362448;R-HSA-5610758;R-HSA-5635856;R-HSA-5358340;R-HSA-5610754;R-HSA-5362553;R-HSA-5635868;R-HSA-5635855;R-HSA-5635854;R-HSA-5610760"
R-HSA-5693579,"Homologous DNA Pairing and Strand Exchange",1,44,0.0030881527231892197,0.7238080701988908,0.7238080701988908,2,8,6.499837504062399E-4,9606,Homo sapiens,"STT3A","","R-HSA-5685230;R-HSA-5685242"
R-HSA-196757,"Metabolism of folate and pterines",1,44,0.0030881527231892197,0.7238080701988908,0.7238080701988908,5,29,0.0023561910952226194,9606,Homo sapiens,"MTHFD1","","R-HSA-200711;R-HSA-200661;R-HSA-200644;R-HSA-200740;R-HSA-200718"
R-HSA-112311,"Neurotransmitter clearance",1,44,0.0030881527231892197,0.7238080701988908,0.7238080701988908,1,11,8.937276568085798E-4,9606,Homo sapiens,"ALDH2","","R-HSA-380608"
R-HSA-71064,"Lysine catabolism",1,44,0.0030881527231892197,0.7238080701988908,0.7238080701988908,1,13,0.0010562235944101398,9606,Homo sapiens,"ALDH7A1","","R-HSA-70941"
R-HSA-1638091,"Heparan sulfate/heparin (HS-GAG) metabolism",2,88,0.006176305446378439,0.7275949771649985,0.7275949771649985,22,33,0.002681182970425739,9606,Homo sapiens,"SDC1;GUSB","","R-HSA-2076383;R-HSA-1889981;R-HSA-9638064;R-HSA-2076508;R-HSA-1667005;R-HSA-1889978;R-HSA-2024084;R-HSA-2076371;R-HSA-1878002;R-HSA-2024108;R-HSA-2022860;R-HSA-2022856;R-HSA-2076392;R-HSA-2022887;R-HSA-2022919;R-HSA-2024100;R-HSA-2076419;R-HSA-2076611;R-HSA-2022851;R-HSA-1678694;R-HSA-1889955;R-HSA-1678854"
R-HSA-69002,"DNA Replication Pre-Initiation",2,88,0.006176305446378439,0.7275949771649985,0.7275949771649985,7,21,0.0017062073448163796,9606,Homo sapiens,"CDT1;RPN2","","R-HSA-68849;R-HSA-69299;R-HSA-68919;R-HSA-68825;R-HSA-68712;R-HSA-68826;R-HSA-68940"
R-HSA-5654738,"Signaling by FGFR2",2,88,0.006176305446378439,0.7275949771649985,0.7275949771649985,5,46,0.003737406564835879,9606,Homo sapiens,"SRC;POLR2I","","R-HSA-6803527;R-HSA-6803523;R-HSA-6803838;R-HSA-1295609;R-HSA-6803836"
R-HSA-597592,"Post-translational protein modification",43,1592,0.11173498034811903,0.7281126274765006,0.7281126274765006,72,524,0.04257393565160871,9606,Homo sapiens,"FKBP11;GALNT14;HDAC2;TMED10;RPN2;HIST1H2BJ;CTSZ;HIST1H2BK;ANKRD12;ETFB;HSP90B1;ANKRD9;FUT8;LMAN2;GMPPA;CD59;NANS;HIST1H2AC;CD52;ALG8;CDKN2A;FUCA2;TRAPPC5;KLHL22;PDIA6;CKAP4;DDB2;TTLL7;COPS6;NR6A1;FCSK;STT3A;HIST1H4I;NOTUM;CCDC22;P4HB;MELTF;RAB9B;EEF1AKMT1","","R-HSA-8956040;R-HSA-5694418;R-HSA-8956045;R-HSA-913675;R-HSA-5694417;R-HSA-446209;R-HSA-4616015;R-HSA-5694428;R-HSA-446221;R-HSA-8931974;R-HSA-8956184;R-HSA-8955289;R-HSA-4546385;R-HSA-5689539;R-HSA-5696960;R-HSA-4546386;R-HSA-5665871;R-HSA-8931858;R-HSA-8942099;R-HSA-5694410;R-HSA-8942101;R-HSA-8955285;R-HSA-5694409;R-HSA-8956200;R-HSA-6807877;R-HSA-8952618;R-HSA-5691381;R-HSA-6807875;R-HSA-8952620;R-HSA-6807872;R-HSA-4570485;R-HSA-5694439;R-HSA-6787540;R-HSA-5696997;R-HSA-5690080;R-HSA-8952638;R-HSA-8952639;R-HSA-5694446;R-HSA-1028788;R-HSA-5694441;R-HSA-8870469;R-HSA-8956106;R-HSA-4570496;R-HSA-5691411;R-HSA-8870466;R-HSA-203973;R-HSA-6809006;R-HSA-4568846;R-HSA-8956099;R-HSA-6809003;R-HSA-4084976;R-HSA-8956103;R-HSA-6809011;R-HSA-6809010;R-HSA-6807868;R-HSA-6807866;R-HSA-8955241;R-HSA-8952044;R-HSA-8956140;R-HSA-8955245;R-HSA-2997706;R-HSA-5665854;R-HSA-8952289;R-HSA-8865774;R-HSA-5694527;R-HSA-204008;R-HSA-446189;R-HSA-8940388;R-HSA-5694522;R-HSA-8952039;R-HSA-5690790;R-HSA-5690157"
R-HSA-9006925,"Intracellular signaling by second messengers",9,362,0.02540707467714767,0.7308087929702196,0.7308087929702196,11,113,0.009181020474488138,9606,Homo sapiens,"CDKN1A;HDAC2;CDKN1B;RPN2;SRC;NEDD4;RRAGD;ESR2","","R-HSA-8944104;R-HSA-2316434;R-HSA-8944457;R-HSA-8857925;R-HSA-6807077;R-HSA-6807106;R-HSA-198613;R-HSA-8850992;R-HSA-6807134;R-HSA-8943780;R-HSA-8944454"
R-HSA-9609507,"Protein localization",4,170,0.01193149915777653,0.731491316287296,0.731491316287296,9,53,0.004306142346441339,9606,Homo sapiens,"HMGCL;PHYH;CHCHD2;ACOX3","","R-HSA-9033240;R-HSA-9033514;R-HSA-9033233;R-HSA-9033232;R-HSA-1307802;R-HSA-9033235;R-HSA-9033490;R-HSA-9033236;R-HSA-9033238"
R-HSA-180786,"Extension of Telomeres",1,45,0.003158338012352611,0.7317800195967966,0.7317800195967966,9,21,0.0017062073448163796,9606,Homo sapiens,"POLD4","","R-HSA-174451;R-HSA-174448;R-HSA-174438;R-HSA-174456;R-HSA-174441;R-HSA-174446;R-HSA-176702;R-HSA-174444;R-HSA-174445"
R-HSA-452723,"Transcriptional regulation of pluripotent stem cells",1,45,0.003158338012352611,0.7317800195967966,0.7317800195967966,1,35,0.0028436789080272993,9606,Homo sapiens,"NR6A1","","R-HSA-452338"
R-HSA-6807070,"PTEN Regulation",4,171,0.012001684446939921,0.7356409525634775,0.7356409525634775,8,56,0.004549886252843679,9606,Homo sapiens,"HDAC2;RPN2;NEDD4;RRAGD","","R-HSA-8944104;R-HSA-8944457;R-HSA-6807077;R-HSA-6807106;R-HSA-8850992;R-HSA-6807134;R-HSA-8943780;R-HSA-8944454"
R-HSA-9612973,"Autophagy",3,131,0.009194272880404267,0.7364328150800168,0.7364328150800168,8,80,0.006499837504062398,9606,Homo sapiens,"SRC;RRAGD;CHMP2A","","R-HSA-5682388;R-HSA-8948143;R-HSA-5672017;R-HSA-5672817;R-HSA-5675790;R-HSA-9631065;R-HSA-5672010;R-HSA-5673768"
R-HSA-446219,"Synthesis of substrates in N-glycan biosythesis",3,131,0.009194272880404267,0.7364328150800168,0.7364328150800168,3,49,0.003981150471238219,9606,Homo sapiens,"FCSK;GMPPA;NANS","","R-HSA-6787540;R-HSA-446221;R-HSA-4084976"
R-HSA-877300,"Interferon gamma signaling",6,250,0.01754632229084784,0.7382468501648973,0.7382468501648973,2,15,0.0012187195320116997,9606,Homo sapiens,"B2M;ICAM1;TRIM45","","R-HSA-1031716;R-HSA-1031713"
R-HSA-72202,"Transport of Mature Transcript to Cytoplasm",2,90,0.006316676024705222,0.7389043719104066,0.7389043719104066,13,13,0.0010562235944101398,9606,Homo sapiens,"SLBP;ALYREF","","R-HSA-159046;R-HSA-159050;R-HSA-158441;R-HSA-158447;R-HSA-111439;R-HSA-77587;R-HSA-158481;R-HSA-158484;R-HSA-75097;R-HSA-75096;R-HSA-75098;R-HSA-77594;R-HSA-159101"
R-HSA-390918,"Peroxisomal lipid metabolism",2,90,0.006316676024705222,0.7389043719104066,0.7389043719104066,2,35,0.0028436789080272993,9606,Homo sapiens,"PHYH;ACOX3","","R-HSA-389639;R-HSA-389891"
R-HSA-749476,"RNA Polymerase III Abortive And Retractive Initiation",1,46,0.0032285233015160023,0.7395224053796908,0.7395224053796908,13,13,0.0010562235944101398,9606,Homo sapiens,"ACP2","","R-HSA-113442;R-HSA-113449;R-HSA-113705;R-HSA-113454;R-HSA-112149;R-HSA-112055;R-HSA-112150;R-HSA-112054;R-HSA-112153;R-HSA-112152;R-HSA-112155;R-HSA-112156;R-HSA-76060"
R-HSA-159231,"Transport of Mature mRNA Derived from an Intronless Transcript",1,46,0.0032285233015160023,0.7395224053796908,0.7395224053796908,3,3,2.4374390640233994E-4,9606,Homo sapiens,"ALYREF","","R-HSA-158441;R-HSA-77594;R-HSA-158447"
R-HSA-74158,"RNA Polymerase III Transcription",1,46,0.0032285233015160023,0.7395224053796908,0.7395224053796908,18,25,0.0020311992200194996,9606,Homo sapiens,"ACP2","","R-HSA-113442;R-HSA-113446;R-HSA-113705;R-HSA-113449;R-HSA-113451;R-HSA-113454;R-HSA-112149;R-HSA-112055;R-HSA-112150;R-HSA-112054;R-HSA-112153;R-HSA-112152;R-HSA-76056;R-HSA-83803;R-HSA-112155;R-HSA-83805;R-HSA-76060;R-HSA-112156"
R-HSA-5675221,"Negative regulation of MAPK pathway",1,46,0.0032285233015160023,0.7395224053796908,0.7395224053796908,2,12,9.749756256093598E-4,9606,Homo sapiens,"DUSP16","","R-HSA-5675376;R-HSA-5675373"
R-HSA-8953750,"Transcriptional Regulation by E2F6",1,46,0.0032285233015160023,0.7395224053796908,0.7395224053796908,3,33,0.002681182970425739,9606,Homo sapiens,"STT3A","","R-HSA-9007546;R-HSA-9007539;R-HSA-9007591"
R-HSA-6806003,"Regulation of TP53 Expression and Degradation",1,46,0.0032285233015160023,0.7395224053796908,0.7395224053796908,3,35,0.0028436789080272993,9606,Homo sapiens,"CDKN2A","","R-HSA-6804998;R-HSA-6804996;R-HSA-6804879"
R-HSA-975576,"N-glycan antennae elongation in the medial/trans-Golgi",1,46,0.0032285233015160023,0.7395224053796908,0.7395224053796908,1,14,0.0011374715632109197,9606,Homo sapiens,"FUT8","","R-HSA-1028788"
R-HSA-71336,"Pentose phosphate pathway",1,46,0.0032285233015160023,0.7395224053796908,0.7395224053796908,1,20,0.0016249593760155996,9606,Homo sapiens,"PRPS2","","R-HSA-73580"
R-HSA-9006934,"Signaling by Receptor Tyrosine Kinases",14,553,0.03881246490735542,0.7421431096166204,0.7421431096166204,90,654,0.05313617159571011,9606,Homo sapiens,"RAP1A;SRC;PRKCB;RPS6KA2;NEDD4;STAT4;CYBB;CYBA;ITGAV;TCIRG1;POLR2I;ATP6V1C2","","R-HSA-177923;R-HSA-171011;R-HSA-205319;R-HSA-1433488;R-HSA-1562641;R-HSA-177937;R-HSA-205205;R-HSA-6803838;R-HSA-5218645;R-HSA-6803836;R-HSA-5218643;R-HSA-5218640;R-HSA-6803527;R-HSA-9610163;R-HSA-5357429;R-HSA-6803523;R-HSA-9612980;R-HSA-9612219;R-HSA-5357432;R-HSA-1470012;R-HSA-1470010;R-HSA-4420206;R-HSA-1470009;R-HSA-169901;R-HSA-205234;R-HSA-5218813;R-HSA-169904;R-HSA-5218811;R-HSA-205238;R-HSA-5218809;R-HSA-1433506;R-HSA-8875568;R-HSA-9610154;R-HSA-5218805;R-HSA-9610152;R-HSA-9610153;R-HSA-1252013;R-HSA-9610156;R-HSA-1433514;R-HSA-205244;R-HSA-1433428;R-HSA-5218830;R-HSA-186819;R-HSA-5218828;R-HSA-5218827;R-HSA-5218826;R-HSA-5218823;R-HSA-5218822;R-HSA-9603419;R-HSA-5218821;R-HSA-5218820;R-HSA-5218819;R-HSA-5218818;R-HSA-9603420;R-HSA-1977296;R-HSA-1433542;R-HSA-199895;R-HSA-5218841;R-HSA-170965;R-HSA-5218839;R-HSA-5218838;R-HSA-198746;R-HSA-4420121;R-HSA-1973956;R-HSA-5218836;R-HSA-1963586;R-HSA-1433418;R-HSA-170979;R-HSA-74723;R-HSA-4420128;R-HSA-8874083;R-HSA-1433456;R-HSA-8874082;R-HSA-8874080;R-HSA-9603445;R-HSA-5218855;R-HSA-380780;R-HSA-1295609;R-HSA-380782;R-HSA-5218851;R-HSA-170991;R-HSA-1472121;R-HSA-4420140;R-HSA-5252133;R-HSA-5357479;R-HSA-9037040;R-HSA-1433454;R-HSA-3928647;R-HSA-1433451;R-HSA-9603437"
R-HSA-199991,"Membrane Trafficking",17,665,0.04667321729365525,0.7449257586378755,0.7449257586378755,77,218,0.017712057198570035,9606,Homo sapiens,"FKBP11;TBC1D8B;HIP1;TMED10;SRC;CTSZ;TRAPPC5;COPS6;LMAN2;TBC1D7;AAK1;CHMP2A;DENND6B;STX4;SFN;CD59;RAB9B","","R-HSA-8868230;R-HSA-5694418;R-HSA-5694417;R-HSA-5694428;R-HSA-1445149;R-HSA-8868236;R-HSA-191636;R-HSA-8876191;R-HSA-8854302;R-HSA-5694410;R-HSA-8871194;R-HSA-8871193;R-HSA-5694409;R-HSA-376357;R-HSA-6807877;R-HSA-191654;R-HSA-6807875;R-HSA-8877475;R-HSA-6807872;R-HSA-6814671;R-HSA-6814670;R-HSA-376364;R-HSA-191656;R-HSA-8867756;R-HSA-8868651;R-HSA-8867754;R-HSA-8868648;R-HSA-5694439;R-HSA-8868661;R-HSA-8868660;R-HSA-917693;R-HSA-8868659;R-HSA-6814675;R-HSA-376369;R-HSA-8868658;R-HSA-6814674;R-HSA-432688;R-HSA-5694446;R-HSA-8869438;R-HSA-5694441;R-HSA-5671702;R-HSA-421831;R-HSA-432706;R-HSA-6811427;R-HSA-432707;R-HSA-6811426;R-HSA-203973;R-HSA-6809006;R-HSA-421836;R-HSA-917700;R-HSA-6809003;R-HSA-421835;R-HSA-432712;R-HSA-421833;R-HSA-8876616;R-HSA-6809011;R-HSA-6809010;R-HSA-6807868;R-HSA-6807866;R-HSA-8868071;R-HSA-5694527;R-HSA-8856813;R-HSA-204008;R-HSA-8866283;R-HSA-5694522;R-HSA-8863723;R-HSA-8863721;R-HSA-8856808;R-HSA-8868072;R-HSA-1449574;R-HSA-6811414;R-HSA-6811412;R-HSA-6811411;R-HSA-1454689;R-HSA-6811423;R-HSA-6811418;R-HSA-6811417"
R-HSA-5696395,"Formation of Incision Complex in GG-NER",1,47,0.0032987085906793934,0.7470418226877549,0.7470418226877549,8,10,8.124796880077998E-4,9606,Homo sapiens,"DDB2","","R-HSA-6790487;R-HSA-6790454;R-HSA-5690996;R-HSA-5689317;R-HSA-5689861;R-HSA-5696670;R-HSA-5690991;R-HSA-5691000"
R-HSA-73779,"RNA Polymerase II Transcription Pre-Initiation And Promoter Opening",1,47,0.0032987085906793934,0.7470418226877549,0.7470418226877549,3,5,4.062398440038999E-4,9606,Homo sapiens,"POLR2I","","R-HSA-109639;R-HSA-75095;R-HSA-109638"
R-HSA-1251985,"Nuclear signaling by ERBB4",1,47,0.0032987085906793934,0.7470418226877549,0.7470418226877549,1,34,0.0027624309392265192,9606,Homo sapiens,"SRC","","R-HSA-1252013"
R-HSA-1989781,"PPARA activates gene expression",4,174,0.012212240314430096,0.7478002555497103,0.7478002555497103,2,41,0.003331166720831979,9606,Homo sapiens,"ACSL1;ME1","","R-HSA-1989756;R-HSA-1989778"
R-HSA-2565942,"Regulation of PLK1 Activity at G2/M Transition",2,92,0.006457046603032005,0.7498110634743789,0.7498110634743789,4,12,9.749756256093598E-4,9606,Homo sapiens,"TUBG1;HAUS1","","R-HSA-3000319;R-HSA-2574845;R-HSA-3000310;R-HSA-2574840"
R-HSA-5632684,"Hedgehog 'on' state",2,92,0.006457046603032005,0.7498110634743789,0.7498110634743789,4,37,0.0030061748456288594,9606,Homo sapiens,"RPN2;RDX","","R-HSA-5635856;R-HSA-5635868;R-HSA-5635855;R-HSA-5635854"
R-HSA-199418,"Negative regulation of the PI3K/AKT network",3,134,0.009404828747894441,0.7501609482785441,0.7501609482785441,2,10,8.124796880077998E-4,9606,Homo sapiens,"SRC;ESR2","","R-HSA-2316434;R-HSA-8857925"
R-HSA-3000480,"Scavenging by Class A Receptors",1,48,0.003368893879842785,0.754344677633685,0.754344677633685,2,10,8.124796880077998E-4,9606,Homo sapiens,"HSP90B1","","R-HSA-2173778;R-HSA-2507854"
R-HSA-110313,"Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template",1,48,0.003368893879842785,0.754344677633685,0.754344677633685,2,28,0.0022749431264218393,9606,Homo sapiens,"POLD4","","R-HSA-5653840;R-HSA-5653838"
R-HSA-2022377,"Metabolism of Angiotensinogen to Angiotensins",1,48,0.003368893879842785,0.754344677633685,0.754344677633685,1,20,0.0016249593760155996,9606,Homo sapiens,"CTSZ","","R-HSA-2022381"
R-HSA-1839124,"FGFR1 mutant receptor activation",1,48,0.003368893879842785,0.754344677633685,0.754344677633685,1,25,0.0020311992200194996,9606,Homo sapiens,"STAT4","","R-HSA-1888198"
R-HSA-1168372,"Downstream signaling events of B Cell Receptor (BCR)",2,93,0.006527231892195396,0.7551162506579618,0.7551162506579618,3,14,0.0011374715632109197,9606,Homo sapiens,"RPN2;PRKCB","","R-HSA-1168640;R-HSA-1168373;R-HSA-1168635"
R-HSA-6794362,"Protein-protein interactions at synapses",2,93,0.006527231892195396,0.7551162506579618,0.7551162506579618,4,33,0.002681182970425739,9606,Homo sapiens,"PPFIBP1;HOMER1","","R-HSA-6794355;R-HSA-6794347;R-HSA-388824;R-HSA-6794344"
R-HSA-5663202,"Diseases of signal transduction",12,484,0.03396967995508141,0.7553255594898575,0.7553255594898575,32,289,0.023480662983425413,9606,Homo sapiens,"CDKN1A;HDAC2;RAP1A;CDKN1B;RPN2;SRC;STAT4;HES1;POLR2I;ESR2","","R-HSA-6802919;R-HSA-6802918;R-HSA-6802916;R-HSA-2399969;R-HSA-6802914;R-HSA-6803234;R-HSA-6803233;R-HSA-6802912;R-HSA-6802927;R-HSA-6802926;R-HSA-6802925;R-HSA-6802924;R-HSA-6802922;R-HSA-6802921;R-HSA-6802935;R-HSA-6802934;R-HSA-6802933;R-HSA-2220979;R-HSA-5387392;R-HSA-6802932;R-HSA-2220982;R-HSA-6802943;R-HSA-6802942;R-HSA-1888198;R-HSA-6802941;R-HSA-4396392;R-HSA-2400009;R-HSA-6802911;R-HSA-6802910;R-HSA-6803230;R-HSA-8851710;R-HSA-6803227"
R-HSA-400206,"Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)",4,176,0.012352610892756879,0.7556666978014877,0.7556666978014877,2,44,0.0035749106272343193,9606,Homo sapiens,"ACSL1;ME1","","R-HSA-1989756;R-HSA-1989778"
R-HSA-6806667,"Metabolism of fat-soluble vitamins",2,94,0.006597417181358787,0.7603242225972191,0.7603242225972191,5,34,0.0027624309392265192,9606,Homo sapiens,"VKORC1;SDC1","","R-HSA-2404131;R-HSA-159790;R-HSA-2423785;R-HSA-2429643;R-HSA-9026967"
R-HSA-1169410,"Antiviral mechanism by IFN-stimulated genes",2,94,0.006597417181358787,0.7603242225972191,0.7603242225972191,3,31,0.0025186870328241795,9606,Homo sapiens,"NEDD4;STAT4","","R-HSA-1678841;R-HSA-1169399;R-HSA-1169406"
R-HSA-1226099,"Signaling by FGFR in disease",2,94,0.006597417181358787,0.7603242225972191,0.7603242225972191,2,106,0.008612284692882678,9606,Homo sapiens,"STAT4;POLR2I","","R-HSA-8851710;R-HSA-1888198"
R-HSA-167200,"Formation of HIV-1 elongation complex containing HIV-1 Tat",1,49,0.0034390791690061765,0.7614371927078096,0.7614371927078096,4,5,4.062398440038999E-4,9606,Homo sapiens,"POLR2I","","R-HSA-170706;R-HSA-170704;R-HSA-167191;R-HSA-167196"
R-HSA-165159,"mTOR signalling",1,49,0.0034390791690061765,0.7614371927078096,0.7614371927078096,14,28,0.0022749431264218393,9606,Homo sapiens,"RRAGD","","R-HSA-5653974;R-HSA-8952716;R-HSA-447074;R-HSA-5653968;R-HSA-377186;R-HSA-5672828;R-HSA-5672824;R-HSA-165680;R-HSA-5653957;R-HSA-165718;R-HSA-380979;R-HSA-5672843;R-HSA-165692;R-HSA-8952726"
R-HSA-8854214,"TBC/RABGAPs",1,49,0.0034390791690061765,0.7614371927078096,0.7614371927078096,1,14,0.0011374715632109197,9606,Homo sapiens,"TBC1D7","","R-HSA-8854302"
R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",1,49,0.0034390791690061765,0.7614371927078096,0.7614371927078096,2,34,0.0027624309392265192,9606,Homo sapiens,"HDAC2","","R-HSA-9625124;R-HSA-9625101"
R-HSA-1839126,"FGFR2 mutant receptor activation",1,49,0.0034390791690061765,0.7614371927078096,0.7614371927078096,1,18,0.0014624634384140397,9606,Homo sapiens,"POLR2I","","R-HSA-8851710"
R-HSA-109582,"Hemostasis",21,821,0.0576221224031443,0.7629365406665012,0.7629365406665012,69,327,0.026568085797855055,9606,Homo sapiens,"HDAC2;PRKCB;SRC;ETFB;SRI;LAT2;GNGT2;RAP1A;SCCPDH;GNG5;GNA11;SDC1;SIRPA;STX4;HIST1H3H;ITGAV;CD58;FERMT3","","R-HSA-997263;R-HSA-443910;R-HSA-210304;R-HSA-418176;R-HSA-392195;R-HSA-429441;R-HSA-443905;R-HSA-354060;R-HSA-396941;R-HSA-428941;R-HSA-397835;R-HSA-939265;R-HSA-392202;R-HSA-392852;R-HSA-418581;R-HSA-418579;R-HSA-418576;R-HSA-354066;R-HSA-354077;R-HSA-354073;R-HSA-443418;R-HSA-418200;R-HSA-354087;R-HSA-392870;R-HSA-377644;R-HSA-443439;R-HSA-377641;R-HSA-377640;R-HSA-377643;R-HSA-392874;R-HSA-354097;R-HSA-994106;R-HSA-425661;R-HSA-396996;R-HSA-397891;R-HSA-428750;R-HSA-354124;R-HSA-8870732;R-HSA-428749;R-HSA-202703;R-HSA-372693;R-HSA-428752;R-HSA-202714;R-HSA-372697;R-HSA-375131;R-HSA-202717;R-HSA-418662;R-HSA-354149;R-HSA-202723;R-HSA-429415;R-HSA-372705;R-HSA-432096;R-HSA-418158;R-HSA-481007;R-HSA-428909;R-HSA-354165;R-HSA-210291;R-HSA-428918;R-HSA-428917;R-HSA-418163;R-HSA-114553;R-HSA-354173;R-HSA-996727;R-HSA-114552;R-HSA-114683;R-HSA-418170;R-HSA-114684;R-HSA-392187;R-HSA-114558"
R-HSA-5633007,"Regulation of TP53 Activity",4,178,0.01249298147108366,0.7633430337809436,0.7633430337809436,8,98,0.007962300942476437,9606,Homo sapiens,"HDAC2;DYRK2;CDKN2A;STT3A","","R-HSA-6804998;R-HSA-6798374;R-HSA-6798373;R-HSA-6804996;R-HSA-6798372;R-HSA-6805650;R-HSA-6804879;R-HSA-6799246"
R-HSA-6804756,"Regulation of TP53 Activity through Phosphorylation",2,95,0.006667602470522178,0.7654361653175791,0.7654361653175791,4,26,0.0021124471888202797,9606,Homo sapiens,"DYRK2;STT3A","","R-HSA-6798374;R-HSA-6798373;R-HSA-6798372;R-HSA-6799246"
R-HSA-167152,"Formation of HIV elongation complex in the absence of HIV Tat",1,50,0.0035092644581695676,0.7683254120289486,0.7683254120289486,2,2,1.6249593760155997E-4,9606,Homo sapiens,"POLR2I","","R-HSA-167077;R-HSA-167084"
R-HSA-211733,"Regulation of activated PAK-2p34 by proteasome mediated degradation",1,50,0.0035092644581695676,0.7683254120289486,0.7683254120289486,1,2,1.6249593760155997E-4,9606,Homo sapiens,"RPN2","","R-HSA-211715"
R-HSA-73762,"RNA Polymerase I Transcription Initiation",1,50,0.0035092644581695676,0.7683254120289486,0.7683254120289486,1,6,4.874878128046799E-4,9606,Homo sapiens,"HDAC2","","R-HSA-73739"
R-HSA-75893,"TNF signaling",1,50,0.0035092644581695676,0.7683254120289486,0.7683254120289486,1,29,0.0023561910952226194,9606,Homo sapiens,"SMPD3","","R-HSA-5626981"
R-HSA-438064,"Post NMDA receptor activation events",2,96,0.00673778775968557,0.7704532772185749,0.7704532772185749,6,39,0.003168670783230419,9606,Homo sapiens,"SRC;RPS6KA2","","R-HSA-9619843;R-HSA-442724;R-HSA-9029434;R-HSA-442739;R-HSA-9620004;R-HSA-9612085"
R-HSA-350562,"Regulation of ornithine decarboxylase (ODC)",1,51,0.003579449747332959,0.7750152064455806,0.7750152064455806,1,4,3.2499187520311994E-4,9606,Homo sapiens,"RPN2","","R-HSA-353125"
R-HSA-3928662,"EPHB-mediated forward signaling",1,51,0.003579449747332959,0.7750152064455806,0.7750152064455806,5,26,0.0021124471888202797,9606,Homo sapiens,"SRC","","R-HSA-3928623;R-HSA-4093336;R-HSA-3928627;R-HSA-3928583;R-HSA-3928645"
R-HSA-5654743,"Signaling by FGFR4",1,51,0.003579449747332959,0.7750152064455806,0.7750152064455806,1,41,0.003331166720831979,9606,Homo sapiens,"SRC","","R-HSA-1295609"
R-HSA-156902,"Peptide chain elongation",2,97,0.0068079730488489615,0.7753767673853948,0.7753767673853948,4,5,4.062398440038999E-4,9606,Homo sapiens,"RPL36AL","","R-HSA-156915;R-HSA-156912;R-HSA-156923;R-HSA-156907"
