ID,Description,GeneRatio,n,N,BgRatio,b,B,pvalue,p.adjust,qvalue,geneID,Count,EnrichmentScore,group,sample
GO:0002444,myeloid leukocyte mediated immunity,53/706,53,706,347/8278,347,8278,1.7657531975573737e-5,5.040204365272613e-4,3.80335525832623e-4,PSMB1/SERPINB1/GDI2/PKM/RHOA/WDR1/RAB7A/XRCC5/DDX1/HSP90AA1/PTPRC/GSTP1/RAB10/CPNE3/B4GALT1/HUWE1/HSP90AB1/CYB5R3/COTL1/GPI/PSMD3/KPNB1/PSMD11/HSPA8/CAND1/RAP1A/IRAG2/RAB14/ACLY/DIAPH1/CAB39/ACTR2/SRP14/IQGAP1/PSMA5/CD53/ILF2/CCT8/ARPC5/PSMD6/SYK/VCP/DDX21/CCT2/B2M/EEF2/IMPDH2/TUBB/XRCC6/DYNC1H1/DDX3X/HLA-B/LYN,53,1.7908825954559928,GO BP,GCBcells
GO:0010563,negative regulation of phosphorus metabolic process,49/706,49,706,321/8278,321,8278,3.736768301237235e-5,9.115976623250836e-4,6.878946787100125e-4,STRAP/WNK1/IPO5/RHOA/PTPRC/GSTP1/DNAJA1/BAX/FKBP1A/EZR/CSK/TGFB1/EIF3A/PPP1R9B/PRKAR1A/YWHAE/PPP2CA/MACROH2A1/GNAI2/EIF4G1/UBE2B/SET/ARPP19/SWAP70/CCNB1/WARS1/IQGAP1/TP53/ENSA/PARP1/CALM2/TNIP1/HNRNPU/UCHL1/CALM3/RRP1B/ADAR/PRDX3/PLK1/YWHAB/STAT3/YWHAG/NPM1/PTPN1/CALM1/RACK1/IPO7/PRKDC/LYN,49,1.7898299400774846,GO BP,GCBcells
GO:0043299,leukocyte degranulation,51/706,51,706,335/8278,335,8278,2.790294251634051e-5,7.053057036058119e-4,5.322260690497924e-4,PSMB1/SERPINB1/GDI2/PKM/RHOA/RAB7A/XRCC5/HSP90AA1/PTPRC/GSTP1/RAB10/CPNE3/B4GALT1/HUWE1/HSP90AB1/CYB5R3/CORO1A/COTL1/GPI/PSMD3/KPNB1/PSMD11/HSPA8/CAND1/RAP1A/IRAG2/RAB14/ACLY/DIAPH1/CAB39/ACTR2/SRP14/IQGAP1/PSMA5/CD53/ILF2/CCT8/ARPC5/PSMD6/SYK/VCP/CCT2/B2M/EEF2/IMPDH2/TUBB/XRCC6/DYNC1H1/DDX3X/HLA-B/LYN,51,1.785032345355376,GO BP,GCBcells
GO:0044772,mitotic cell cycle phase transition,70/706,70,706,460/8278,460,8278,8.62491853935571e-7,4.4246102545600615e-5,3.338825860648404e-5,PSMB1/CUL3/PSMA4/BCAT1/MCM2/MCM6/HSP90AA1/BAX/TPX2/ANAPC5/MCM5/PSMA3/APEX1/PSMA7/PIM2/GSPT1/MCM4/CDK6/EZH2/PSMD3/PSMD11/PPP1R9B/YWHAE/MCM3/CCND3/EIF4G1/CCNI/KHDRBS1/CDK2/CKS2/CNOT1/PSMB2/PRMT1/DLGAP5/ARPP19/PSME3/PCNA/NASP/CCNB1/CDK4/MDM2/CUL4A/TP53/PSMA5/ENSA/CNOT9/CCNA2/BUB3/CCNB2/CALM3/PSMD6/RAD21/WEE1/MCM7/PLK1/DDB1/BUB1/YWHAG/CDK1/CKAP5/TYMS/RCC2/ZFP36L1/TUBB/DYNC1H1/TFDP1/PPP1CB/PHB2/DDX3X/PRKDC,70,1.7842714620027098,GO BP,GCBcells
GO:0002443,leukocyte mediated immunity,68/706,68,706,447/8278,447,8278,1.265261869769529e-6,5.965212141070724e-5,4.5013692540115245e-5,PSMB1/CD74/SERPINB1/POU2F2/GDI2/PKM/RHOA/WDR1/TFRC/RAB7A/XRCC5/DDX1/HSP90AA1/PTPRC/STARD7/GSTP1/RAB10/CPNE3/B4GALT1/HUWE1/HSP90AB1/CYB5R3/CORO1A/COTL1/GPI/TGFB1/PSMD3/KPNB1/C1QBP/PSMD11/NSD2/HSPA8/CAND1/MSH6/RAP1A/PRDX1/IRAG2/RAB14/RFTN1/ACLY/DIAPH1/SWAP70/CAB39/ACTR2/SRP14/IQGAP1/PSMA5/CD53/ILF2/HSPD1/CYRIB/CCT8/ARPC5/PSMD6/SYK/VCP/DDX21/CCT2/B2M/STAT6/EEF2/IMPDH2/TUBB/XRCC6/DYNC1H1/DDX3X/HLA-B/LYN,68,1.7837012250381832,GO BP,GCBcells
GO:1901699,cellular response to nitrogen compound,53/706,53,706,349/8278,349,8278,2.0812476509305673e-5,5.598022527759398e-4,4.2242867300938913e-4,CFLAR/HSPA5/IPO5/PKM/NUCKS1/ACTB/GNB1/MEF2C/GSTP1/RAB10/GNAS/EZR/APEX1/CSK/EZH2/PPP1R9B/PRKAR1A/CCND3/GNAI2/RAP1A/CDK2/RPL23/ATF4/DNMT1/DIAPH1/CDK4/MDM2/DHX9/EPRS1/FLOT1/ACTR2/HNRNPD/TP53/SOD1/PARP1/CCNA2/LARP1/HSP90B1/STAT6/CTNNB1/STAT3/YWHAG/GRK2/SMARCC1/GRB2/NPM1/SHMT2/ZFP36L1/INSIG1/PTPN1/FLNA/PRKDC/LYN,53,1.7806196579462166,GO BP,GCBcells
GO:0044703,multi-organism reproductive process,61/706,61,706,402/8278,402,8278,4.9970865706866966e-6,2.0760173515446909e-4,1.5665697138744745e-4,FKBP4/BIRC3/KPNA6/NDC1/ACSL4/DAZAP1/B4GALT1/TMED2/BAX/ALKBH5/SRPK1/EIF4H/ZMIZ1/C1QBP/PPP1R9B/PRKAR1A/DDX6/ARHGDIB/LNPEP/CCT4/IRAG2/CCNI/UBE2B/RAD23B/TCP1/PAIP2/NCAPH/KHDRBS1/USP9X/GOT2/SEPTIN6/TRIM28/TOP2A/H3-3B/CCNB1/SLC38A2/ETS1/CCT7/SOD1/UBAP2L/CELF1/CCT5/TIAL1/CCT8/CCT3/HMGB2/PRDX3/CCT2/PLK1/CTNNB1/SEPTIN2/STAT3/CLIC4/CDK1/UBB/AGFG1/RUVBL1/CALR/H2AX/PAX5/DDX3X,61,1.779198906318267,GO BP,GCBcells
GO:0044770,cell cycle phase transition,74/706,74,706,488/8278,488,8278,4.7088331246714824e-7,2.6700356474488567e-5,2.0148179287356785e-5,PSMB1/CUL3/PSMA4/BCAT1/MCM2/MCM6/HSP90AA1/PTPRC/BAX/TPX2/ANAPC5/MCM5/PSMA3/APEX1/PSMA7/PIM2/GSPT1/MCM4/CDK6/EZH2/PSMD3/PSMD11/PPP1R9B/YWHAE/MCM3/CCND3/MACROH2A1/EIF4G1/CCNI/KHDRBS1/CDK2/CKS2/CNOT1/PSMB2/PRMT1/DLGAP5/ARPP19/PSME3/PCNA/NASP/CCNB1/CDK4/MDM2/CUL4A/TP53/PSMA5/ENSA/CNOT9/CCNA2/BUB3/CCNB2/CALM3/PSMD6/RAD21/WEE1/MCM7/PLK1/DDB1/ATF5/BUB1/YWHAG/CDK1/CKAP5/TYMS/RCC2/NPM1/ZFP36L1/TUBB/DYNC1H1/TFDP1/PPP1CB/PHB2/DDX3X/PRKDC,74,1.7780035294664005,GO BP,GCBcells
GO:0051704,multi-organism process,69/706,69,706,457/8278,457,8278,1.390636974999294e-6,6.483458607885597e-5,4.892439790406873e-5,FKBP4/BIRC3/KPNA6/NDC1/ACSL4/DAZAP1/RAB7A/XPO1/SEH1L/EPS15/B4GALT1/TMED2/BAX/ALKBH5/SRPK1/EIF4H/ZMIZ1/KPNB1/C1QBP/PPP1R9B/PRKAR1A/DDX6/ARHGDIB/LNPEP/CCT4/IRAG2/CCNI/UBE2B/RAD23B/TCP1/PAIP2/NCAPH/KHDRBS1/USP9X/NUP153/GOT2/SEPTIN6/TRIM28/TOP2A/RAN/H3-3B/CCNB1/SLC38A2/ETS1/CCT7/SOD1/UBAP2L/CELF1/CCT5/TIAL1/CCT8/CCT3/HMGB2/PRDX3/CCT2/PLK1/CTNNB1/SEPTIN2/STAT3/CLIC4/CDK1/UBB/AGFG1/RUVBL1/CALR/H2AX/PAX5/DDX3X/UBA52,69,1.7703274837125977,GO BP,GCBcells
GO:0070646,protein modification by small protein removal,36/706,36,706,239/8278,239,8278,5.153389779732405e-4,0.0064356022368324915,0.004856327210975901,PSMB1/BIRC3/PSMA4/RHOA/ACTB/PSMA3/HIF1A/NFKBIA/PSMA7/PSMD3/PSMD11/USP34/RAD23B/USP22/USP9X/PSMB2/PSME3/MDM2/COPS3/TP53/PSMA5/CCNA2/TNIP1/UCHL1/PSMD6/VCP/CDK1/UBB/ASXL1/HCFC1/TOMM20/RUVBL1/RAD23A/SHMT2/USP7/UBA52,36,1.7661407896452403,GO BP,GCBcells
GO:0071417,cellular response to organonitrogen compound,48/706,48,706,319/8278,319,8278,6.494141316606653e-5,0.0013556923862926128,0.001023010059196272,CFLAR/HSPA5/IPO5/PKM/NUCKS1/ACTB/GNB1/MEF2C/GSTP1/RAB10/GNAS/EZR/APEX1/CSK/EZH2/PPP1R9B/PRKAR1A/CCND3/GNAI2/RAP1A/RPL23/ATF4/DNMT1/DIAPH1/CDK4/MDM2/EPRS1/ACTR2/HNRNPD/TP53/SOD1/PARP1/CCNA2/LARP1/HSP90B1/STAT6/CTNNB1/STAT3/YWHAG/SMARCC1/GRB2/SHMT2/ZFP36L1/INSIG1/PTPN1/FLNA/PRKDC/LYN,48,1.7642952924773772,GO BP,GCBcells
GO:0055065,metal ion homeostasis,34/706,34,706,227/8278,227,8278,8.091436577606565e-4,0.009039715372863808,0.006821399789667938,HERPUD1/TFRC/GNB1/PTPRC/EIF2AK1/BAX/FKBP1A/HIF1A/CORO1A/YWHAE/CAND1/GNAI2/GNA13/ATF4/DIAPH1/SLC41A1/TPT1/ATP13A3/SWAP70/TMBIM6/SOD1/ARF1/CALM2/MS4A1/CALM3/ATP1A1/STOML2/HSP90B1/B2M/GRINA/CALR/HTT/CALM1/LYN,34,1.7561992237710746,GO BP,GCBcells
GO:0002366,leukocyte activation involved in immune response,64/706,64,706,431/8278,431,8278,6.0385820405990185e-6,2.4048767842955706e-4,1.8147281539212978e-4,PSMB1/CD74/SERPINB1/GDI2/PKM/RHOA/TFRC/RAB7A/XRCC5/HSP90AA1/PTPRC/GSTP1/RAB10/CPNE3/B4GALT1/HUWE1/HSP90AB1/CYB5R3/CORO1A/COTL1/GPI/TGFB1/PSMD3/KPNB1/PSMD11/NSD2/HSPA8/POU2AF1/CAND1/MSH6/RAP1A/IRAG2/RAB14/ACLY/DIAPH1/SWAP70/CAB39/LCP1/IRF4/ACTR2/SRP14/IQGAP1/TP53/PSMA5/CD53/ILF2/HSPD1/CCT8/ARPC5/PSMD6/SYK/VCP/CCT2/B2M/STAT6/EEF2/STAT3/IMPDH2/TUBB/XRCC6/DYNC1H1/DDX3X/HLA-B/LYN,64,1.7410988346489817,GO BP,GCBcells
GO:0032103,positive regulation of response to external stimulus,35/706,35,706,236/8278,236,8278,8.182392531788324e-4,0.009051664543262209,0.006830416674058684,PSMB1/CD74/KPNA6/PSMA4/PUM2/WNK1/XRCC5/PSMA3/NFKBIA/PSMA7/TGFB1/RPS19/PSMD3/C1QBP/PSMD11/SFPQ/PSMB2/PSME3/SWAP70/ETS1/DHX9/PSMA5/HSPD1/TNIP1/NONO/IFI16/PSMD6/HMGB2/SYK/STAT3/CALR/XRCC6/PRKDC/LYN/LSM14A,35,1.73890862822298,GO BP,GCBcells
GO:0002263,cell activation involved in immune response,64/706,64,706,432/8278,432,8278,6.526496932693428e-6,2.512401938493727e-4,1.8958669988934654e-4,PSMB1/CD74/SERPINB1/GDI2/PKM/RHOA/TFRC/RAB7A/XRCC5/HSP90AA1/PTPRC/GSTP1/RAB10/CPNE3/B4GALT1/HUWE1/HSP90AB1/CYB5R3/CORO1A/COTL1/GPI/TGFB1/PSMD3/KPNB1/PSMD11/NSD2/HSPA8/POU2AF1/CAND1/MSH6/RAP1A/IRAG2/RAB14/ACLY/DIAPH1/SWAP70/CAB39/LCP1/IRF4/ACTR2/SRP14/IQGAP1/TP53/PSMA5/CD53/ILF2/HSPD1/CCT8/ARPC5/PSMD6/SYK/VCP/CCT2/B2M/STAT6/EEF2/STAT3/IMPDH2/TUBB/XRCC6/DYNC1H1/DDX3X/HLA-B/LYN,64,1.7370685132724792,GO BP,GCBcells
GO:0002275,myeloid cell activation involved in immune response,50/706,50,706,338/8278,338,8278,7.162673037562856e-5,0.0014660768812494508,0.0011063065723742782,PSMB1/SERPINB1/GDI2/PKM/RHOA/RAB7A/XRCC5/HSP90AA1/PTPRC/GSTP1/RAB10/CPNE3/B4GALT1/HUWE1/HSP90AB1/CYB5R3/COTL1/GPI/PSMD3/KPNB1/PSMD11/HSPA8/CAND1/RAP1A/IRAG2/RAB14/ACLY/DIAPH1/CAB39/ACTR2/SRP14/IQGAP1/PSMA5/CD53/ILF2/CCT8/ARPC5/PSMD6/SYK/VCP/CCT2/B2M/EEF2/IMPDH2/TUBB/XRCC6/DYNC1H1/DDX3X/HLA-B/LYN,50,1.7344988852942655,GO BP,GCBcells
GO:0070201,regulation of establishment of protein localization,56/706,56,706,380/8278,380,8278,2.940671756716424e-5,7.388657898911446e-4,5.575506236497323e-4,IPO5/ACSL4/XPO1/DNAJA1/HUWE1/EZR/HSP90AB1/HIF1A/CSK/UBR5/OAZ1/GPI/TGFB1/YWHAE/UBE2D3/NSD2/HSPA8/GAPDH/CCT4/RAP1A/TCP1/TRIM28/RAN/EDEM1/YWHAQ/CCT7/MDM2/LCP1/TXN/ANP32B/TMBIM6/TP53/ENSA/HAX1/ARF1/CCT6A/CCT5/CCT8/CCT3/YWHAZ/SYK/ARF6/NOLC1/CCT2/YWHAB/YWHAG/CDK1/KIF5B/HCLS1/INSIG1/PTPN1/FLNA/TFDP1/RACK1/PPP3R1/LYN,56,1.7279260474131506,GO BP,GCBcells
GO:0071900,regulation of protein serine/threonine kinase activity,42/706,42,706,286/8278,286,8278,3.162895807440284e-4,0.00454503794795186,0.003429701005328182,CD74/IPO5/RHOA/ACTB/PTPRC/GSTP1/DNAJA1/HSP90AB1/STK4/CSK/TGFB1/EZH2/PRKAR1A/CCND3/PPP2CA/MACROH2A1/CCNI/CKS2/CCNB1/CDK4/CAB39/IQGAP1/SOD1/CALM2/CCNA2/RPS3/UCHL1/CCNB2/CALM3/SYK/PLK1/YWHAG/CDK1/UBB/UBE2N/PTPN1/HTT/CALM1/IPO7/DDX3X/UBA52/LYN,42,1.721884347946671,GO BP,GCBcells
GO:0045055,regulated exocytosis,63/706,63,706,429/8278,429,8278,1.0311259810553908e-5,3.527693451305222e-4,2.66200940783857e-4,PSMB1/SERPINB1/GDI2/PKM/RHOA/WDR1/RAB7A/XRCC5/HSP90AA1/PTPRC/GSTP1/RAB10/CPNE3/B4GALT1/HUWE1/HSP90AB1/CYB5R3/MYH9/CORO1A/COTL1/GPI/TGFB1/PSMD3/KPNB1/SYNGR2/PSMD11/HSPA8/CAND1/GNAI2/RAP1A/IRAG2/RAB14/ACLY/DIAPH1/CAB39/ACTR2/SRP14/IQGAP1/SOD1/PSMA5/CD53/ILF2/ARF1/CYRIB/CCT8/TAGLN2/CALM3/ARPC5/PSMD6/SYK/VCP/CCT2/B2M/EEF2/IMPDH2/TUBB/XRCC6/FLNA/DYNC1H1/CALM1/DDX3X/HLA-B/LYN,63,1.7218843479466708,GO BP,GCBcells
GO:0006979,response to oxidative stress,38/706,38,706,259/8278,259,8278,6.143803182787459e-4,0.0074940110915628425,0.005655006111941455,CFLAR/GSTP1/HNRNPM/HIF1A/APEX1/STK24/GSR/EZH2/MACROH2A1/SFPQ/PRDX1/CDK2/PRDX5/TRAP1/ATF4/PCNA/EIF2S1/LDHA/ETS1/MDM2/TRA2B/TXN/HNRNPD/TP53/SOD1/MCL1/PARP1/HSPD1/CCNA2/NONO/RPS3/PRDX3/STAT6/EEF2/CTNNB1/CDK1/KPNA4/RACK1,38,1.720301442681046,GO BP,GCBcells
GO:0043066,negative regulation of apoptotic process,67/706,67,706,457/8278,457,8278,5.637561619048908e-6,2.274539283993194e-4,1.7163750354351332e-4,CFLAR/CD74/BIRC3/HSPA5/HERPUD1/RHOA/MAP4K4/TFRC/ENO1/MEF2C/GSTP1/DNAJA1/BAX/HSP90AB1/HIF1A/NFKBIA/PIM2/CORO1A/MAZ/YWHAE/HSPA9/GNAI2/HDAC1/IVNS1ABP/UBE2B/SET/PRDX5/TRAP1/DNMT1/PSME3/TPT1/MDM2/YME1L1/TMBIM6/TP53/ARHGDIA/SOD1/MCL1/HAX1/HSPD1/NONO/MTDH/SON/ADAR/HMGB2/YWHAZ/HNRNPK/PRDX3/HSP90B1/PLK1/DDB1/CTNNB1/ATF5/CDK1/UBB/CFL1/GRINA/HCLS1/NPM1/PTMA/PTPN1/FLNA/HTT/PHB2/DDX3X/UBA52/PRKDC,67,1.719013643604986,GO BP,GCBcells
GO:0097435,supramolecular fiber organization,50/706,50,706,342/8278,342,8278,9.708211501140549e-5,0.0018946816492458485,0.001429733179702853,CFLAR/FKBP4/TMSB10/CUL3/RHOA/WDR1/MEF2C/TPX2/FKBP1A/EZR/HSP90AB1/CORO1A/COTL1/MTPN/KPNB1/PFN1/PPP1R9B/PRKAR1A/HSPA8/ACTR3/CAPZA1/STMN1/CLIP1/DIAPH1/SWAP70/MDM2/LCP1/ARPC5L/ACTR2/HAX1/ARF1/SH3KBP1/RPS3/CYRIB/ARPC5/ARPC2/ARF6/HSP90B1/B2M/TPM4/CFL1/AGFG1/MARCKSL1/CKAP5/GRB2/HCLS1/ACTG1/FLNA/DYNC1H1/ARPC4,50,1.7142123486241572,GO BP,GCBcells
GO:0051493,regulation of cytoskeleton organization,45/706,45,706,308/8278,308,8278,2.1918974986711432e-4,0.0034086196667336846,0.0025721559273330303,FKBP4/TMSB10/RHOA/WDR1/MEF2C/XPO1/TPX2/RANBP1/CORO1A/COTL1/MTPN/PFN1/ARHGDIB/ACTR3/CAPZA1/STMN1/CLIP1/DIAPH1/SWAP70/ARPC5L/ACTR2/IQGAP1/CLTC/ARHGDIA/HAX1/ARF1/RPS3/HNRNPU/CYRIB/ARPC5/ARPC2/ARF6/PLK1/CTNNB1/ATF5/CLIC4/CFL1/CKAP5/GRB2/HCLS1/NPM1/ACTG1/FLNA/DYNC1H1/ARPC4,45,1.7130992237224534,GO BP,GCBcells
GO:1901990,regulation of mitotic cell cycle phase transition,50/706,50,706,343/8278,343,8278,1.0461882593444018e-4,0.0019762389548873406,0.001491276598339552,PSMB1/CUL3/PSMA4/HSP90AA1/BAX/TPX2/ANAPC5/PSMA3/APEX1/PSMA7/CDK6/EZH2/PSMD3/PSMD11/PPP1R9B/YWHAE/CCND3/EIF4G1/CDK2/CNOT1/PSMB2/PRMT1/DLGAP5/PSME3/PCNA/CCNB1/CDK4/MDM2/CUL4A/TP53/PSMA5/CNOT9/BUB3/PSMD6/RAD21/WEE1/PLK1/DDB1/BUB1/YWHAG/CDK1/CKAP5/RCC2/ZFP36L1/TUBB/DYNC1H1/TFDP1/PHB2/DDX3X/PRKDC,50,1.7092146449838537,GO BP,GCBcells
GO:0045087,innate immune response,59/706,59,706,405/8278,405,8278,2.5399457367038192e-5,6.564676399319281e-4,4.953727010474237e-4,PSMB1/BIRC3/PSMA4/XRCC5/DDX1/SRPK1/HSP90AB1/PSMA3/PSMA7/CORO1A/RPS19/PSMD3/C1QBP/PSMD11/GAPDH/ACTR3/CAPZA1/SFPQ/PRDX1/PSMB2/SEC14L1/TRIM28/PSME3/JCHAIN/SYNCRIP/DHX9/EPRS1/IRF4/ACTR2/G3BP2/IRF8/TP53/PSMA5/G3BP1/NONO/ADAR/IFI16/PSMD6/HMGB2/ABCE1/SYK/DDX21/B2M/KIF5B/SHMT2/ACTG1/TUBB/PTPN1/XRCC6/ILRUN/PCBP2/HLA-DRA/IPO7/DDX3X/HLA-DPA1/HLA-B/PRKDC/LYN/LSM14A,59,1.7081173713846047,GO BP,GCBcells
GO:1901987,regulation of cell cycle phase transition,53/706,53,706,364/8278,364,8278,6.700568931318987e-5,0.001391860754248241,0.0010503028319649565,PSMB1/CUL3/PSMA4/HSP90AA1/BAX/TPX2/ANAPC5/PSMA3/APEX1/PSMA7/CDK6/EZH2/PSMD3/PSMD11/PPP1R9B/YWHAE/CCND3/MACROH2A1/EIF4G1/CDK2/CNOT1/PSMB2/PRMT1/DLGAP5/PSME3/PCNA/CCNB1/CDK4/MDM2/CUL4A/TP53/PSMA5/CNOT9/BUB3/PSMD6/RAD21/WEE1/PLK1/DDB1/ATF5/BUB1/YWHAG/CDK1/CKAP5/RCC2/NPM1/ZFP36L1/TUBB/DYNC1H1/TFDP1/PHB2/DDX3X/PRKDC,53,1.7072424742396417,GO BP,GCBcells
GO:0008284,positive regulation of cell population proliferation,55/706,55,706,381/8278,381,8278,6.20273654948835e-5,0.0013147906032471232,9.921454353939458e-4,CFLAR/CD74/CUL3/TFRC/MEF2C/PTPRC/B4GALT1/HIF1A/CORO1A/MAZ/TGFB1/CDK6/EZH2/ZMIZ1/GNAI2/ODC1/HDAC1/CDK2/RPL23/PRMT1/DNMT1/EIF5A/CCNB1/ETS1/CDK4/MDM2/DHX9/SLC7A1/CUL4A/CCNA2/RPS3/CDC123/TIAL1/HNRNPU/HMGB2/SYK/PRDX3/NOLC1/CTNNB1/STAT3/CNBP/CDK1/RPS9/MARCKSL1/CALR/HCLS1/NPM1/SHMT2/PPP1CC/NAP1L1/FLNA/RPS4X/HLA-DPA1/PRKDC/LYN,55,1.6926159725784984,GO BP,GCBcells
GO:0033993,response to lipid,57/706,57,706,395/8278,395,8278,4.600732577865524e-5,0.0010665565688797644,8.048271936155568e-4,CFLAR/FKBP4/RHOA/GNB1/XRCC5/MEF2C/GSTP1/DDX18/SCD/DDX17/PABPN1/NFKBIA/RBBP7/UBR5/TGFB1/EZH2/ZMIZ1/DDX5/PPP1R9B/NR3C1/HDAC1/CBX3/NCOA3/CNOT1/RPL27/PCNA/NASP/MBD2/CCNB1/ETS1/CDK4/MDM2/HNRNPD/IRF8/PARP1/HSPD1/CNOT9/CCNA2/MTDH/HNRNPU/CALM3/ATP1A1/H2AZ1/HMGB2/PRDX3/EEF2/CTNNB1/STAT3/ASXL1/PRPF8/TYMS/HNRNPA0/CALR/ZFP36L1/INSIG1/PHB2/LYN,57,1.6919926847635098,GO BP,GCBcells
GO:0019953,sexual reproduction,49/706,49,706,340/8278,340,8278,1.6285710149661225e-4,0.0027554370882249394,0.0020792621447445233,BIRC3/NDC1/DAZAP1/B4GALT1/BAX/ALKBH5/SRPK1/EIF4H/ZMIZ1/PPP1R9B/PRKAR1A/DDX6/CCT4/IRAG2/CCNI/UBE2B/RAD23B/TCP1/PAIP2/NCAPH/KHDRBS1/USP9X/SEPTIN6/TOP2A/H3-3B/CCNB1/CCT7/SOD1/UBAP2L/CELF1/CCT5/TIAL1/CCT8/CCT3/HMGB2/CCT2/PLK1/CTNNB1/SEPTIN2/STAT3/CLIC4/CDK1/UBB/AGFG1/RUVBL1/CALR/H2AX/PAX5/DDX3X,49,1.6898100316613898,GO BP,GCBcells
GO:0001816,cytokine production,53/706,53,706,368/8278,368,8278,8.987203110325011e-5,0.0017957287738535118,0.0013550630053061471,CD74/SERPINB1/BIRC3/KPNA6/POU2F2/PUM2/XRCC5/DDX1/PTPRC/STARD7/GSTP1/SEH1L/EZR/HSP90AB1/HIF1A/SLC7A5/CSK/TGFB1/C1QBP/POU2AF1/GAPDH/ATF4/SEC14L1/RFTN1/DHX9/IRF4/FLOT1/IQGAP1/IRF8/SOD1/HSPD1/G3BP1/RPS3/CYRIB/IFI16/HMGB2/SYK/STOML2/DDX21/B2M/STAT6/CTNNB1/STAT3/XRCC6/ILRUN/PCBP2/PHB2/DDX3X/HLA-DPA1/HLA-B/PRKDC/LYN/LSM14A,53,1.6886854908239932,GO BP,GCBcells
GO:0001817,regulation of cytokine production,48/706,48,706,336/8278,336,8278,2.3434427087380637e-4,0.0035887173744032536,0.0027080582665709165,CD74/SERPINB1/BIRC3/KPNA6/POU2F2/PUM2/XRCC5/DDX1/PTPRC/GSTP1/EZR/HSP90AB1/HIF1A/SLC7A5/CSK/TGFB1/C1QBP/POU2AF1/GAPDH/ATF4/SEC14L1/DHX9/IRF4/FLOT1/IQGAP1/IRF8/SOD1/HSPD1/RPS3/CYRIB/IFI16/HMGB2/SYK/DDX21/B2M/STAT6/CTNNB1/STAT3/XRCC6/ILRUN/PCBP2/PHB2/DDX3X/HLA-DPA1/HLA-B/PRKDC/LYN/LSM14A,48,1.6750303520841765,GO BP,GCBcells
GO:0043069,negative regulation of programmed cell death,67/706,67,706,469/8278,469,8278,1.3621874513569349e-5,4.249336792639465e-4,3.2065639135666826e-4,CFLAR/CD74/BIRC3/HSPA5/HERPUD1/RHOA/MAP4K4/TFRC/ENO1/MEF2C/GSTP1/DNAJA1/BAX/HSP90AB1/HIF1A/NFKBIA/PIM2/CORO1A/MAZ/YWHAE/HSPA9/GNAI2/HDAC1/IVNS1ABP/UBE2B/SET/PRDX5/TRAP1/DNMT1/PSME3/TPT1/MDM2/YME1L1/TMBIM6/TP53/ARHGDIA/SOD1/MCL1/HAX1/HSPD1/NONO/MTDH/SON/ADAR/HMGB2/YWHAZ/HNRNPK/PRDX3/HSP90B1/PLK1/DDB1/CTNNB1/ATF5/CDK1/UBB/CFL1/GRINA/HCLS1/NPM1/PTMA/PTPN1/FLNA/HTT/PHB2/DDX3X/UBA52/PRKDC,67,1.6750303520841763,GO BP,GCBcells
GO:0031400,negative regulation of protein modification process,53/706,53,706,372/8278,372,8278,1.1966419797373637e-4,0.00217617302143222,0.0016421475210647032,STRAP/WNK1/U2AF2/IPO5/PTPRC/GSTP1/DNAJA1/BAX/FKBP1A/EZR/CSK/UBR5/TGFB1/EIF3A/PPP1R9B/PRKAR1A/YWHAE/PPP2CA/MACROH2A1/GNAI2/EIF4G1/IVNS1ABP/UBE2B/SET/RPL5/RPL23/ARPP19/DNMT1/SWAP70/CCNB1/WARS1/RPL11/ENSA/CALM2/TNIP1/RPS3/TRIP12/UCHL1/CTBP1/CALM3/ADAR/PLK1/YWHAB/CTNNB1/YWHAG/NPM1/PAX5/PTPN1/CALM1/RACK1/IPO7/PRKDC/LYN,53,1.6705275823205095,GO BP,GCBcells
GO:0002274,myeloid leukocyte activation,54/706,54,706,380/8278,380,8278,1.1062562511516004e-4,0.0020630449910364955,0.0015567807267667902,PSMB1/CD74/SERPINB1/GDI2/PKM/RHOA/RAB7A/XRCC5/HSP90AA1/PTPRC/STARD7/GSTP1/RAB10/CPNE3/B4GALT1/HUWE1/HSP90AB1/CYB5R3/COTL1/GPI/PSMD3/KPNB1/PSMD11/HSPA8/CAND1/RAP1A/IRAG2/RAB14/ACLY/DIAPH1/CAB39/IRF4/ACTR2/SRP14/IQGAP1/PSMA5/CD53/ILF2/HSPD1/CCT8/ARPC5/PSMD6/SYK/VCP/CCT2/B2M/EEF2/IMPDH2/TUBB/XRCC6/DYNC1H1/DDX3X/HLA-B/LYN,54,1.666214402862681,GO BP,GCBcells
