NAME,DESCRIPTION,GENE_SYMBOL,GENE_TITLE,SCORE
WDR59,WDR59,null,null,-0.02088476
CCDC85B,CCDC85B,null,null,-0.020893954
SAMM50,SAMM50,null,null,-0.020898364
SNAI3,SNAI3,null,null,-0.020921024
NELFCD,NELFCD,null,null,-0.02093124
PDCD6,PDCD6,null,null,-0.020937108
PMF1-BGLAP,PMF1-BGLAP,null,null,-0.020944474
CNN3,CNN3,null,null,-0.02094776
TMSB10,TMSB10,null,null,-0.020958168
ZNF398,ZNF398,null,null,-0.020963252
NSUN5P2,NSUN5P2,null,null,-0.020965492
CENPU,CENPU,null,null,-0.020972386
RPS19BP1,RPS19BP1,null,null,-0.020974966
FAM91A1,FAM91A1,null,null,-0.020990642
PARS2,PARS2,null,null,-0.021000914
ALDH3B1,ALDH3B1,null,null,-0.021001162
ADPGK-AS1,ADPGK-AS1,null,null,-0.02103081
AMER1,AMER1,null,null,-0.021038575
POU2AF1,POU2AF1,null,null,-0.021039471
BRD8,BRD8,null,null,-0.021040585
AC245140.2,AC245140.2,null,null,-0.021064466
CBR1,CBR1,null,null,-0.021067288
AL139260.3,AL139260.3,null,null,-0.02106975
N4BP2L2-IT2,N4BP2L2-IT2,null,null,-0.021073878
AC012313.1,AC012313.1,null,null,-0.021075023
CERS6-AS1,CERS6-AS1,null,null,-0.021077491
PARK7,PARK7,null,null,-0.021077512
CDC42EP2,CDC42EP2,null,null,-0.021087166
SETDB1,SETDB1,null,null,-0.02109674
NCK1-DT,NCK1-DT,null,null,-0.021098506
L3MBTL2,L3MBTL2,null,null,-0.021103334
ZNF414,ZNF414,null,null,-0.021117907
ACADS,ACADS,null,null,-0.021119574
VPS35L,VPS35L,null,null,-0.021134634
ST5,ST5,null,null,-0.021134788
ITGA6,ITGA6,null,null,-0.021152852
ATP6V1E1,ATP6V1E1,null,null,-0.021176947
VAC14-AS1,VAC14-AS1,null,null,-0.021189587
AC010618.3,AC010618.3,null,null,-0.021192685
C22orf15,C22orf15,null,null,-0.021223286
IGHV4-31,IGHV4-31,null,null,-0.021224981
WDFY1,WDFY1,null,null,-0.021227168
ZNF778,ZNF778,null,null,-0.021240676
AC007938.3,AC007938.3,null,null,-0.021242915
AL133520.1,AL133520.1,null,null,-0.021245575
FURIN,FURIN,null,null,-0.021254694
AC010335.1,AC010335.1,null,null,-0.021266788
RAB6B,RAB6B,null,null,-0.021276023
ACAA1,ACAA1,null,null,-0.021280877
UBE2D2,UBE2D2,null,null,-0.021282157
AC022167.3,AC022167.3,null,null,-0.02128318
IDH2,IDH2,null,null,-0.021285513
AL358472.2,AL358472.2,null,null,-0.02129114
FRMD8,FRMD8,null,null,-0.021302393
NCF4-AS1,NCF4-AS1,null,null,-0.021312293
VNN1,VNN1,null,null,-0.021313682
SUGCT,SUGCT,null,null,-0.021349026
UBAP2,UBAP2,null,null,-0.021360552
HYPK,HYPK,null,null,-0.021368537
MT-CO2,MT-CO2,null,null,-0.021391416
RABEP2,RABEP2,null,null,-0.021424435
TMEM116,TMEM116,null,null,-0.02142643
FLCN,FLCN,null,null,-0.021442382
NEURL4,NEURL4,null,null,-0.021458417
AC103858.1,AC103858.1,null,null,-0.0214617
EPN1,EPN1,null,null,-0.021473935
AL022238.4,AL022238.4,null,null,-0.021477543
AP2M1,AP2M1,null,null,-0.021485731
HYAL2,HYAL2,null,null,-0.021502081
KMT2B,KMT2B,null,null,-0.021509081
NABP1,NABP1,null,null,-0.02150911
TMEM91,TMEM91,null,null,-0.021516178
ELAVL1,ELAVL1,null,null,-0.021518398
NUDT5,NUDT5,null,null,-0.021527074
AL157938.2,AL157938.2,null,null,-0.021533413
LGALS3BP,LGALS3BP,null,null,-0.021541212
PGPEP1,PGPEP1,null,null,-0.021542208
AL117190.1,AL117190.1,null,null,-0.021564929
NOCT,NOCT,null,null,-0.021577694
MAP2K3,MAP2K3,null,null,-0.021582298
KCNJ11,KCNJ11,null,null,-0.021592021
FSTL1,FSTL1,null,null,-0.021601835
KXD1,KXD1,null,null,-0.021615637
EI24,EI24,null,null,-0.021625018
AP006621.1,AP006621.1,null,null,-0.021629607
MCMDC2,MCMDC2,null,null,-0.021629777
ECHDC2,ECHDC2,null,null,-0.021631364
AC024267.6,AC024267.6,null,null,-0.021635735
WAS,WAS,null,null,-0.02163845
ZNF66,ZNF66,null,null,-0.021640541
HCG18,HCG18,null,null,-0.021649728
AL135999.1,AL135999.1,null,null,-0.021666707
GPAT4,GPAT4,null,null,-0.021677213
KLF13,KLF13,null,null,-0.021679983
HNRNPC,HNRNPC,null,null,-0.0216825
ZC3HAV1L,ZC3HAV1L,null,null,-0.021685554
DDX41,DDX41,null,null,-0.021698022
MSH5,MSH5,null,null,-0.021706318
THEMIS2,THEMIS2,null,null,-0.021731311
AL121985.1,AL121985.1,null,null,-0.021756126
LATS2,LATS2,null,null,-0.021777324
LDB2,LDB2,null,null,-0.02177757
PRUNE2,PRUNE2,null,null,-0.021792041
GLRX5,GLRX5,null,null,-0.02181187
FNTB,FNTB,null,null,-0.02182138
ARHGAP18,ARHGAP18,null,null,-0.021823399
LINC01004,LINC01004,null,null,-0.021895062
AC245033.4,AC245033.4,null,null,-0.021896338
SNORA7A,SNORA7A,null,null,-0.021901892
IRF2,IRF2,null,null,-0.02190317
ZNRF3,ZNRF3,null,null,-0.021906167
PTRHD1,PTRHD1,null,null,-0.021932812
MLYCD,MLYCD,null,null,-0.02193934
NUDT4,NUDT4,null,null,-0.021955132
CDC20,CDC20,null,null,-0.021971041
AC067930.4,AC067930.4,null,null,-0.02197569
ZNF3,ZNF3,null,null,-0.021980103
WWTR1,WWTR1,null,null,-0.021990852
PRR19,PRR19,null,null,-0.021997793
GRK2,GRK2,null,null,-0.02200324
SPATA21,SPATA21,null,null,-0.022011647
NDUFA6,NDUFA6,null,null,-0.022032883
DCAF8,DCAF8,null,null,-0.022034412
AATF,AATF,null,null,-0.02205704
MYO1F,MYO1F,null,null,-0.022058617
IMMT,IMMT,null,null,-0.022066602
AL669831.1,AL669831.1,null,null,-0.02207456
TFCP2,TFCP2,null,null,-0.022082703
LAT,LAT,null,null,-0.022091083
PPP1R37,PPP1R37,null,null,-0.02209186
LINC01176,LINC01176,null,null,-0.02209761
PDIA4,PDIA4,null,null,-0.022139361
DNAJC5,DNAJC5,null,null,-0.02214676
AC009779.3,AC009779.3,null,null,-0.022170171
PTPRE,PTPRE,null,null,-0.022170758
UBE2I,UBE2I,null,null,-0.022188593
TTC33,TTC33,null,null,-0.022201313
CD68,CD68,null,null,-0.022202242
MEA1,MEA1,null,null,-0.022221344
MAIP1,MAIP1,null,null,-0.022223108
PHYH,PHYH,null,null,-0.02222533
SORD,SORD,null,null,-0.022228757
SNHG28,SNHG28,null,null,-0.022228811
UGGT2,UGGT2,null,null,-0.022231584
NXT2,NXT2,null,null,-0.022234138
ROGDI,ROGDI,null,null,-0.02223519
BUD23,BUD23,null,null,-0.02223698
NCK2,NCK2,null,null,-0.02225196
GNB4,GNB4,null,null,-0.022269532
ZDHHC4,ZDHHC4,null,null,-0.0222696
IFT52,IFT52,null,null,-0.022274833
MT-TT,MT-TT,null,null,-0.022277592
MED10,MED10,null,null,-0.022280037
CDC26,CDC26,null,null,-0.022285344
WDR70,WDR70,null,null,-0.022293007
STARD4,STARD4,null,null,-0.02231751
HINFP,HINFP,null,null,-0.022327388
Z83843.1,Z83843.1,null,null,-0.022349618
C8orf76,C8orf76,null,null,-0.022357613
RNF40,RNF40,null,null,-0.022379482
ADH5,ADH5,null,null,-0.022380766
PHLDB3,PHLDB3,null,null,-0.022391701
CARMIL1,CARMIL1,null,null,-0.022411363
GABRE,GABRE,null,null,-0.022415956
PARD6B,PARD6B,null,null,-0.022443619
RPS3AP5,RPS3AP5,null,null,-0.022449411
ZRSR2,ZRSR2,null,null,-0.02245623
DUSP16,DUSP16,null,null,-0.02245648
AC139530.3,AC139530.3,null,null,-0.022459973
EMP2,EMP2,null,null,-0.022465723
TRAPPC9,TRAPPC9,null,null,-0.022489304
ATP5PB,ATP5PB,null,null,-0.022496216
PRPS2,PRPS2,null,null,-0.022516966
AC009118.2,AC009118.2,null,null,-0.02251821
CD81,CD81,null,null,-0.022524547
IFNGR2,IFNGR2,null,null,-0.022546194
SLC12A4,SLC12A4,null,null,-0.022555532
SOCS5,SOCS5,null,null,-0.02255687
CRIP1,CRIP1,null,null,-0.022590723
DAPK1,DAPK1,null,null,-0.022601647
MT-ND2,MT-ND2,null,null,-0.022603406
GMNN,GMNN,null,null,-0.022616595
GTPBP3,GTPBP3,null,null,-0.02262299
AC006064.4,AC006064.4,null,null,-0.022627702
AL121845.3,AL121845.3,null,null,-0.022670144
TIMM10B,TIMM10B,null,null,-0.022710066
PAFAH1B3,PAFAH1B3,null,null,-0.022733806
FOCAD,FOCAD,null,null,-0.022742294
GATM,GATM,null,null,-0.022758177
HEXA,HEXA,null,null,-0.022760363
LIG4,LIG4,null,null,-0.022763193
MESD,MESD,null,null,-0.022769138
PPP1CA,PPP1CA,null,null,-0.022779534
AAGAB,AAGAB,null,null,-0.022783244
FP565260.3,FP565260.3,null,null,-0.022795392
POLR2E,POLR2E,null,null,-0.022807263
AC011495.2,AC011495.2,null,null,-0.02280868
TYSND1,TYSND1,null,null,-0.02283751
AC127502.2,AC127502.2,null,null,-0.022842512
PDGFRA,PDGFRA,null,null,-0.022849835
SEPTIN6,SEPTIN6,null,null,-0.022856513
MRPL58,MRPL58,null,null,-0.022858363
EHD4,EHD4,null,null,-0.022871686
BACE2,BACE2,null,null,-0.02287198
MDK,MDK,null,null,-0.022894941
AC004967.1,AC004967.1,null,null,-0.022901267
TRUB2,TRUB2,null,null,-0.022913868
SCAP,SCAP,null,null,-0.022914143
ADRB2,ADRB2,null,null,-0.02293032
C5orf63,C5orf63,null,null,-0.022930326
DLL1,DLL1,null,null,-0.022935864
SF3B3,SF3B3,null,null,-0.022948004
KIF2C,KIF2C,null,null,-0.022956228
A1BG,A1BG,null,null,-0.022965692
SLC12A9,SLC12A9,null,null,-0.022971563
AC132938.5,AC132938.5,null,null,-0.022981444
BACE1,BACE1,null,null,-0.022989796
AC020978.2,AC020978.2,null,null,-0.022991134
XKR6,XKR6,null,null,-0.02299148
ESS2,ESS2,null,null,-0.022996804
GEMIN6,GEMIN6,null,null,-0.022999993
BUD13,BUD13,null,null,-0.023013022
EPAS1,EPAS1,null,null,-0.02301752
GMDS-DT,GMDS-DT,null,null,-0.023019161
ANAPC2,ANAPC2,null,null,-0.023047982
MORF4L1P1,MORF4L1P1,null,null,-0.02305892
SSSCA1-AS1,SSSCA1-AS1,null,null,-0.023075849
TGIF1,TGIF1,null,null,-0.023088278
KIAA1671,KIAA1671,null,null,-0.023122394
FTL,FTL,null,null,-0.023127176
AKAP8L,AKAP8L,null,null,-0.023144605
DHRS4-AS1,DHRS4-AS1,null,null,-0.023146043
AC138028.2,AC138028.2,null,null,-0.023146989
PRDX6,PRDX6,null,null,-0.023159519
KANSL1,KANSL1,null,null,-0.023164917
CD79B,CD79B,null,null,-0.023165138
CARM1,CARM1,null,null,-0.023166569
HACL1,HACL1,null,null,-0.023189712
NRDE2,NRDE2,null,null,-0.02319349
RPL28,RPL28,null,null,-0.023194933
PIDD1,PIDD1,null,null,-0.023204459
TMED4,TMED4,null,null,-0.023216354
RAD54L,RAD54L,null,null,-0.023223966
NORAD,NORAD,null,null,-0.02323354
RALGPS1,RALGPS1,null,null,-0.023240298
DHRS7B,DHRS7B,null,null,-0.02324391
CD22,CD22,null,null,-0.023265816
STOML2,STOML2,null,null,-0.023288885
DLEC1,DLEC1,null,null,-0.0233029
SNORD4B,SNORD4B,null,null,-0.023309974
MIR6805,MIR6805,null,null,-0.02332862
AC012645.3,AC012645.3,null,null,-0.023345176
MYCL,MYCL,null,null,-0.02335799
GAPDH,GAPDH,null,null,-0.02336442
PSMB1,PSMB1,null,null,-0.023374725
TRMT44,TRMT44,null,null,-0.023397673
HDAC7,HDAC7,null,null,-0.02341066
CETN2,CETN2,null,null,-0.023419023
TMX1,TMX1,null,null,-0.023420334
MTCH2,MTCH2,null,null,-0.023427071
TRO,TRO,null,null,-0.023430975
VPS11,VPS11,null,null,-0.023439858
PCDH12,PCDH12,null,null,-0.023453685
FAM161B,FAM161B,null,null,-0.023456216
NISCH,NISCH,null,null,-0.02347626
AC004771.4,AC004771.4,null,null,-0.023477904
RPL37A,RPL37A,null,null,-0.023486163
AC099343.3,AC099343.3,null,null,-0.023493307
NPIPB14P,NPIPB14P,null,null,-0.023501374
RPL13AP25,RPL13AP25,null,null,-0.023509223
EMC1-AS1,EMC1-AS1,null,null,-0.023514094
EFNB2,EFNB2,null,null,-0.023531625
RNF135,RNF135,null,null,-0.023536852
SELENOS,SELENOS,null,null,-0.023553355
MED21,MED21,null,null,-0.023568124
LYG1,LYG1,null,null,-0.023568587
PRR33,PRR33,null,null,-0.02357297
PSMD2,PSMD2,null,null,-0.023575058
SEC61A1,SEC61A1,null,null,-0.023581227
PGF,PGF,null,null,-0.023612795
B3GNT7,B3GNT7,null,null,-0.023621362
CYP2U1,CYP2U1,null,null,-0.023633972
DNAL4,DNAL4,null,null,-0.0236436
MECR,MECR,null,null,-0.023645796
TRMT12,TRMT12,null,null,-0.023653544
CCDC200,CCDC200,null,null,-0.023660844
TNIP1,TNIP1,null,null,-0.023671208
TTC28-AS1,TTC28-AS1,null,null,-0.023681805
STK19,STK19,null,null,-0.023683075
ING4,ING4,null,null,-0.023686023
CBX7,CBX7,null,null,-0.023689626
SCAF1,SCAF1,null,null,-0.023702215
SRPX2,SRPX2,null,null,-0.023738317
MRPL16,MRPL16,null,null,-0.023748485
TUBB2A,TUBB2A,null,null,-0.02375365
ZFYVE19,ZFYVE19,null,null,-0.023771824
EXD2,EXD2,null,null,-0.023780666
FZD6,FZD6,null,null,-0.02378885
IFIT2,IFIT2,null,null,-0.023791365
TSPOAP1-AS1,TSPOAP1-AS1,null,null,-0.023809899
APOBEC3F,APOBEC3F,null,null,-0.023813523
AL358075.4,AL358075.4,null,null,-0.023815138
PEX7,PEX7,null,null,-0.02381703
SMN2,SMN2,null,null,-0.023824668
MCF2L,MCF2L,null,null,-0.023825346
PLK1,PLK1,null,null,-0.02383787
NPEPL1,NPEPL1,null,null,-0.023842387
MCC,MCC,null,null,-0.023879126
PAN2,PAN2,null,null,-0.023915786
CARD19,CARD19,null,null,-0.023923809
PKM,PKM,null,null,-0.023927871
CPQ,CPQ,null,null,-0.023934662
ATP13A2,ATP13A2,null,null,-0.023946904
AL133230.1,AL133230.1,null,null,-0.023947274
RARG,RARG,null,null,-0.023957903
MAP3K5,MAP3K5,null,null,-0.023976939
SP1,SP1,null,null,-0.023983667
HEMGN,HEMGN,null,null,-0.024002317
TPRN,TPRN,null,null,-0.02400582
RUNX1,RUNX1,null,null,-0.024021713
ANP32B,ANP32B,null,null,-0.024033356
LEPR,LEPR,null,null,-0.024036067
SNORD35B,SNORD35B,null,null,-0.024036366
FKBP9,FKBP9,null,null,-0.024044063
AP000866.6,AP000866.6,null,null,-0.02404821
TSPAN9,TSPAN9,null,null,-0.024067588
LRRC59,LRRC59,null,null,-0.024108361
TAF1C,TAF1C,null,null,-0.024121845
BRF2,BRF2,null,null,-0.024122724
CDKN1C,CDKN1C,null,null,-0.02413188
IFT46,IFT46,null,null,-0.024135849
SMPD4,SMPD4,null,null,-0.024140408
CYP2D6,CYP2D6,null,null,-0.024144495
NOTCH4,NOTCH4,null,null,-0.024146477
PARGP1,PARGP1,null,null,-0.024151715
MGAT4A,MGAT4A,null,null,-0.024173366
YWHAE,YWHAE,null,null,-0.024178004
KHNYN,KHNYN,null,null,-0.024184478
AC009690.1,AC009690.1,null,null,-0.024184793
CHCHD7,CHCHD7,null,null,-0.024206394
GALK2,GALK2,null,null,-0.024207368
LAMTOR5,LAMTOR5,null,null,-0.024214705
GAS2L1,GAS2L1,null,null,-0.024228098
HSPD1,HSPD1,null,null,-0.024232058
CAMTA1,CAMTA1,null,null,-0.024233477
P3H1,P3H1,null,null,-0.024242513
AC111170.3,AC111170.3,null,null,-0.024245616
AC099850.2,AC099850.2,null,null,-0.024261216
PHF1,PHF1,null,null,-0.02426298
CRTC1,CRTC1,null,null,-0.024264816
GOLPH3L,GOLPH3L,null,null,-0.024284007
GPR174,GPR174,null,null,-0.02431303
AP003392.1,AP003392.1,null,null,-0.024317821
ANGEL1,ANGEL1,null,null,-0.024323804
AC005261.1,AC005261.1,null,null,-0.024330137
NFRKB,NFRKB,null,null,-0.024355153
DNAJC8,DNAJC8,null,null,-0.02435762
IGHJ4,IGHJ4,null,null,-0.024358934
RNF167,RNF167,null,null,-0.024366518
MXRA7,MXRA7,null,null,-0.0243818
TM9SF4,TM9SF4,null,null,-0.024408655
SF3A3,SF3A3,null,null,-0.024409106
ZNF852,ZNF852,null,null,-0.024424193
ADAMTS7P4,ADAMTS7P4,null,null,-0.024433076
AL354836.1,AL354836.1,null,null,-0.024434177
CPOX,CPOX,null,null,-0.024442915
CASP7,CASP7,null,null,-0.024446988
IBA57,IBA57,null,null,-0.024477094
CCNF,CCNF,null,null,-0.02448013
RBM19,RBM19,null,null,-0.024497572
DNTTIP1,DNTTIP1,null,null,-0.024502488
ARHGAP10,ARHGAP10,null,null,-0.024525674
SCAMP4,SCAMP4,null,null,-0.024550293
AKR7A2,AKR7A2,null,null,-0.024560452
CARD14,CARD14,null,null,-0.024571557
ABCB8,ABCB8,null,null,-0.024592398
RASL12,RASL12,null,null,-0.024600519
SNRPA,SNRPA,null,null,-0.024612572
ADGRG1,ADGRG1,null,null,-0.024617396
ZNF416,ZNF416,null,null,-0.024662267
C2orf68,C2orf68,null,null,-0.02466712
SSRP1,SSRP1,null,null,-0.024668379
PMFBP1,PMFBP1,null,null,-0.024670416
ALKBH2,ALKBH2,null,null,-0.024674322
SEC13,SEC13,null,null,-0.024682902
RPSA,RPSA,null,null,-0.024684478
EIF2S2,EIF2S2,null,null,-0.024692511
CALD1,CALD1,null,null,-0.02469844
EEF1D,EEF1D,null,null,-0.024701005
GATAD2B,GATAD2B,null,null,-0.024705581
SLC25A5,SLC25A5,null,null,-0.024706561
MEIS3,MEIS3,null,null,-0.024710068
RNH1,RNH1,null,null,-0.02471554
SRCAP,SRCAP,null,null,-0.024716506
DAAM2,DAAM2,null,null,-0.024719723
FTSJ1,FTSJ1,null,null,-0.0247217
MAP3K8,MAP3K8,null,null,-0.024726188
AC026464.6,AC026464.6,null,null,-0.024731517
GADD45GIP1,GADD45GIP1,null,null,-0.024735104
PRMT2,PRMT2,null,null,-0.024753157
THOC6,THOC6,null,null,-0.024762182
PLTP,PLTP,null,null,-0.024764897
FAM118B,FAM118B,null,null,-0.024783023
RAB40C,RAB40C,null,null,-0.02478395
LZTS2,LZTS2,null,null,-0.02478521
N4BP1,N4BP1,null,null,-0.024793413
INTS11,INTS11,null,null,-0.024803162
ATXN2L,ATXN2L,null,null,-0.024817916
OS9,OS9,null,null,-0.024826834
ELOA-AS1,ELOA-AS1,null,null,-0.024829328
TNFSF13,TNFSF13,null,null,-0.024838407
COMMD3,COMMD3,null,null,-0.024843408
AC136469.2,AC136469.2,null,null,-0.024844998
STPG1,STPG1,null,null,-0.02484521
SKAP2,SKAP2,null,null,-0.02485652
SMTN,SMTN,null,null,-0.02490072
PTCD1,PTCD1,null,null,-0.024914488
LAMA2,LAMA2,null,null,-0.024927981
COA1,COA1,null,null,-0.024951685
RELT,RELT,null,null,-0.02495383
CDT1,CDT1,null,null,-0.024971128
UBA6-AS1,UBA6-AS1,null,null,-0.024977371
CYYR1,CYYR1,null,null,-0.024984337
ARMH3,ARMH3,null,null,-0.024988769
SEC14L1,SEC14L1,null,null,-0.024994617
SLX4IP,SLX4IP,null,null,-0.02502565
THAP11,THAP11,null,null,-0.025033923
RNF168,RNF168,null,null,-0.025038164
ZNF2,ZNF2,null,null,-0.025049565
NDUFA10,NDUFA10,null,null,-0.025079906
COX10,COX10,null,null,-0.025079943
LSM8,LSM8,null,null,-0.02508274
NDUFA7,NDUFA7,null,null,-0.025107726
IRF2BP1,IRF2BP1,null,null,-0.025108099
RASSF1,RASSF1,null,null,-0.025109768
BORCS5,BORCS5,null,null,-0.025116444
AC012313.3,AC012313.3,null,null,-0.025116691
ARMC7,ARMC7,null,null,-0.025127854
ZNF443,ZNF443,null,null,-0.025132898
TRIB1,TRIB1,null,null,-0.02513513
ZNF335,ZNF335,null,null,-0.025139313
AC010442.1,AC010442.1,null,null,-0.02516921
ARL6IP5,ARL6IP5,null,null,-0.02517597
LIPE-AS1,LIPE-AS1,null,null,-0.025176315
RAB3D,RAB3D,null,null,-0.025184736
GLUL,GLUL,null,null,-0.025190402
AL358333.3,AL358333.3,null,null,-0.025192209
HNRNPAB,HNRNPAB,null,null,-0.025192956
AC016065.1,AC016065.1,null,null,-0.02519344
PPIL2,PPIL2,null,null,-0.02520479
SFT2D1,SFT2D1,null,null,-0.025207026
AL021707.2,AL021707.2,null,null,-0.025224604
RPA2,RPA2,null,null,-0.025248224
PPDPF,PPDPF,null,null,-0.025250794
MICA,MICA,null,null,-0.025258448
LBHD1,LBHD1,null,null,-0.025276825
CALML6,CALML6,null,null,-0.025289306
GNB2,GNB2,null,null,-0.02530302
TMEM161B-AS1,TMEM161B-AS1,null,null,-0.025308857
NIPSNAP1,NIPSNAP1,null,null,-0.0253168
AC092073.1,AC092073.1,null,null,-0.025331726
APH1A,APH1A,null,null,-0.025339024
UBE2W,UBE2W,null,null,-0.02535011
CDC14A,CDC14A,null,null,-0.025362121
ATPAF1,ATPAF1,null,null,-0.025369095
EHD1,EHD1,null,null,-0.02537278
PLEKHJ1,PLEKHJ1,null,null,-0.02538864
EFNA4,EFNA4,null,null,-0.025401253
PLD1,PLD1,null,null,-0.025407996
TMLHE,TMLHE,null,null,-0.025408084
ATG10,ATG10,null,null,-0.025427835
MIR3652,MIR3652,null,null,-0.025460158
AL157838.1,AL157838.1,null,null,-0.025461437
MAD2L1,MAD2L1,null,null,-0.025465852
PLA2G4B,PLA2G4B,null,null,-0.025482984
NIBAN1,NIBAN1,null,null,-0.02549439
TIMM50,TIMM50,null,null,-0.02549466
DDOST,DDOST,null,null,-0.025497794
C2,C2,null,null,-0.025500186
UMPS,UMPS,null,null,-0.025511585
TTC5,TTC5,null,null,-0.025512692
ALG5,ALG5,null,null,-0.025521424
HYLS1,HYLS1,null,null,-0.025548425
LRRC23,LRRC23,null,null,-0.025575679
MMS19,MMS19,null,null,-0.025576286
BAG1,BAG1,null,null,-0.02557907
ZNHIT3,ZNHIT3,null,null,-0.025599321
AC000120.1,AC000120.1,null,null,-0.025623836
UBR4,UBR4,null,null,-0.025641955
TRAP1,TRAP1,null,null,-0.025656553
AC009022.1,AC009022.1,null,null,-0.025674846
PIM2,PIM2,null,null,-0.025694067
RPS4X,RPS4X,null,null,-0.025704999
JADE3,JADE3,null,null,-0.025707835
AL137060.6,AL137060.6,null,null,-0.025716752
ZMYND8,ZMYND8,null,null,-0.025717504
BOLA3,BOLA3,null,null,-0.025740111
PCNX3,PCNX3,null,null,-0.025742138
EDC4,EDC4,null,null,-0.02574649
DET1,DET1,null,null,-0.02574899
ITM2B,ITM2B,null,null,-0.025751445
CCL2,CCL2,null,null,-0.025755899
THEM6,THEM6,null,null,-0.025789483
TRIM2,TRIM2,null,null,-0.025790852
NLE1,NLE1,null,null,-0.025792789
SERPINB9,SERPINB9,null,null,-0.025801128
CD151,CD151,null,null,-0.025802497
MTATP6P1,MTATP6P1,null,null,-0.025830114
TMX2-CTNND1,TMX2-CTNND1,null,null,-0.025843669
PGS1,PGS1,null,null,-0.025843916
AL592435.1,AL592435.1,null,null,-0.02585044
MLXIP,MLXIP,null,null,-0.025854455
AC034238.1,AC034238.1,null,null,-0.02587041
AP001972.5,AP001972.5,null,null,-0.02589252
RBM38,RBM38,null,null,-0.025895132
RING1,RING1,null,null,-0.025902176
SNORA10,SNORA10,null,null,-0.025904262
PSMC1,PSMC1,null,null,-0.025911065
AC018638.5,AC018638.5,null,null,-0.025915992
AC245884.8,AC245884.8,null,null,-0.025923317
SIPA1,SIPA1,null,null,-0.025936386
AC004706.3,AC004706.3,null,null,-0.025951048
SARS2,SARS2,null,null,-0.025958944
DNAJC11,DNAJC11,null,null,-0.025962152
MRPS14,MRPS14,null,null,-0.02597615
IFT43,IFT43,null,null,-0.025983892
FRAT2,FRAT2,null,null,-0.025985379
HMGB1P6,HMGB1P6,null,null,-0.02599178
KREMEN2,KREMEN2,null,null,-0.026010545
DOC2B,DOC2B,null,null,-0.02601773
CDK16,CDK16,null,null,-0.026046729
ERO1B,ERO1B,null,null,-0.026071744
AKAP12,AKAP12,null,null,-0.02607659
DBNDD2,DBNDD2,null,null,-0.02607943
PHKG2,PHKG2,null,null,-0.026083069
EXD3,EXD3,null,null,-0.026083803
AUP1,AUP1,null,null,-0.026095567
GABPB1-IT1,GABPB1-IT1,null,null,-0.026097963
HSPA8,HSPA8,null,null,-0.026099982
WASF2,WASF2,null,null,-0.026106756
DHRS13,DHRS13,null,null,-0.02611505
CRNKL1,CRNKL1,null,null,-0.026144825
AC004951.4,AC004951.4,null,null,-0.026150126
EME1,EME1,null,null,-0.026154933
SNRPD1,SNRPD1,null,null,-0.026161669
NEK6,NEK6,null,null,-0.026162956
ZNF585B,ZNF585B,null,null,-0.026175812
NOSTRIN,NOSTRIN,null,null,-0.026262864
TRABD,TRABD,null,null,-0.026269471
ABI3,ABI3,null,null,-0.02627853
AC020763.4,AC020763.4,null,null,-0.026289169
SAR1A,SAR1A,null,null,-0.026300637
SART3,SART3,null,null,-0.026302151
TIMM44,TIMM44,null,null,-0.026312279
PDLIM7,PDLIM7,null,null,-0.026317189
PDIA3P1,PDIA3P1,null,null,-0.026322473
DCAF7,DCAF7,null,null,-0.026325855
AC004922.1,AC004922.1,null,null,-0.026327195
SWI5,SWI5,null,null,-0.02632795
GHRL,GHRL,null,null,-0.026335005
SPC25,SPC25,null,null,-0.026353613
PNPLA7,PNPLA7,null,null,-0.0263675
FAXDC2,FAXDC2,null,null,-0.02636823
ABTB1,ABTB1,null,null,-0.026382696
SAMD4B,SAMD4B,null,null,-0.026387364
DDX54,DDX54,null,null,-0.026396591
MRPS9,MRPS9,null,null,-0.026405452
TMA7,TMA7,null,null,-0.026429564
MAP3K7CL,MAP3K7CL,null,null,-0.026438743
FXYD6-FXYD2,FXYD6-FXYD2,null,null,-0.026449988
ADGRE5,ADGRE5,null,null,-0.02645619
VASN,VASN,null,null,-0.026459606
GZMK,GZMK,null,null,-0.026479203
UBE2L3,UBE2L3,null,null,-0.026482113
ZPR1,ZPR1,null,null,-0.026489075
RPL17-C18orf32,RPL17-C18orf32,null,null,-0.026501082
ALOX12-AS1,ALOX12-AS1,null,null,-0.02650213
MYO3A,MYO3A,null,null,-0.026518194
SGPP2,SGPP2,null,null,-0.026523568
RRP1,RRP1,null,null,-0.026550995
ZNF830,ZNF830,null,null,-0.026567617
INPP5D,INPP5D,null,null,-0.02657989
NUB1,NUB1,null,null,-0.026582928
MIPEP,MIPEP,null,null,-0.026598632
CDC37,CDC37,null,null,-0.026604941
FAM222B,FAM222B,null,null,-0.026607668
AC022007.1,AC022007.1,null,null,-0.02662386
XPO5,XPO5,null,null,-0.026649814
