NAME,DESCRIPTION,GENE_SYMBOL,GENE_TITLE,SCORE
HIKESHI,HIKESHI,null,null,-0.021874405
RNPEPL1,RNPEPL1,null,null,-0.021881934
CCDC163,CCDC163,null,null,-0.021885678
TSNAX-DISC1,TSNAX-DISC1,null,null,-0.021891767
SLC25A25-AS1,SLC25A25-AS1,null,null,-0.021895077
AC116158.1,AC116158.1,null,null,-0.021899216
SPTBN1,SPTBN1,null,null,-0.021903004
CHCHD5,CHCHD5,null,null,-0.021923529
FUNDC1,FUNDC1,null,null,-0.021954957
AP5M1,AP5M1,null,null,-0.021960896
AC073508.2,AC073508.2,null,null,-0.021968357
LINC00888,LINC00888,null,null,-0.021978842
PGBD4,PGBD4,null,null,-0.021992136
RAB18,RAB18,null,null,-0.021994509
AL035681.1,AL035681.1,null,null,-0.022033378
HECTD3,HECTD3,null,null,-0.022038585
ZNF490,ZNF490,null,null,-0.022065988
MRPS6,MRPS6,null,null,-0.022067191
PWWP3A,PWWP3A,null,null,-0.02207216
TPX2,TPX2,null,null,-0.022073304
SAMD1,SAMD1,null,null,-0.02208371
AL645929.1,AL645929.1,null,null,-0.02208937
ERBB2,ERBB2,null,null,-0.022113718
PHYH,PHYH,null,null,-0.022120548
SIRT6,SIRT6,null,null,-0.022122368
ERI2,ERI2,null,null,-0.022127438
ZNF148,ZNF148,null,null,-0.022131454
RPRD1B,RPRD1B,null,null,-0.022135573
NAXD,NAXD,null,null,-0.022143008
ABHD17B,ABHD17B,null,null,-0.022175163
SNRNP35,SNRNP35,null,null,-0.022197178
SUPT20H,SUPT20H,null,null,-0.022218613
CTNNBIP1,CTNNBIP1,null,null,-0.022235934
AL049795.2,AL049795.2,null,null,-0.022242187
AC016739.1,AC016739.1,null,null,-0.022261601
PCBP4,PCBP4,null,null,-0.022270273
TMEM87A,TMEM87A,null,null,-0.022279412
NPEPPS,NPEPPS,null,null,-0.022332238
ARID5B,ARID5B,null,null,-0.02233721
BPTF,BPTF,null,null,-0.022357149
CCNK,CCNK,null,null,-0.022371536
UBFD1,UBFD1,null,null,-0.022381218
NDUFA13,NDUFA13,null,null,-0.022428932
POLR2G,POLR2G,null,null,-0.02243545
ACBD3,ACBD3,null,null,-0.022459922
TRIM3,TRIM3,null,null,-0.022468824
APOBEC3C,APOBEC3C,null,null,-0.022479955
SOX7,SOX7,null,null,-0.022482263
ARL2-SNX15,ARL2-SNX15,null,null,-0.02248331
ACADSB,ACADSB,null,null,-0.02249211
SLC30A4,SLC30A4,null,null,-0.02249856
VPS4B,VPS4B,null,null,-0.022511315
UBXN2A,UBXN2A,null,null,-0.022518668
FKBP14,FKBP14,null,null,-0.02252465
ALDH16A1,ALDH16A1,null,null,-0.022532979
C11orf98,C11orf98,null,null,-0.022565186
TMEM167A,TMEM167A,null,null,-0.022572083
KLC4,KLC4,null,null,-0.022579959
GPATCH8,GPATCH8,null,null,-0.022598343
AP000763.4,AP000763.4,null,null,-0.022631658
COPZ1,COPZ1,null,null,-0.022631759
AGAP2-AS1,AGAP2-AS1,null,null,-0.022635117
AP003396.1,AP003396.1,null,null,-0.022640122
COPE,COPE,null,null,-0.022659656
CHAF1B,CHAF1B,null,null,-0.022673985
LINC02202,LINC02202,null,null,-0.022700464
SUV39H1,SUV39H1,null,null,-0.022705883
JMJD6,JMJD6,null,null,-0.022712993
PTTG1,PTTG1,null,null,-0.0227263
IL18BP,IL18BP,null,null,-0.02273306
SMAD2,SMAD2,null,null,-0.02273473
HM13,HM13,null,null,-0.022737203
TFPT,TFPT,null,null,-0.022749003
TARDBP,TARDBP,null,null,-0.022764772
ACAA1,ACAA1,null,null,-0.022771321
UBE2T,UBE2T,null,null,-0.02278749
MINDY1,MINDY1,null,null,-0.022789735
AC069234.3,AC069234.3,null,null,-0.022790618
CD68,CD68,null,null,-0.022791775
TOR1AIP2,TOR1AIP2,null,null,-0.02280222
L3MBTL3,L3MBTL3,null,null,-0.022802493
RIPK3,RIPK3,null,null,-0.022803038
PPP3CB,PPP3CB,null,null,-0.022809794
COMMD4,COMMD4,null,null,-0.02282097
STK11,STK11,null,null,-0.022822963
MAP3K20-AS1,MAP3K20-AS1,null,null,-0.022836702
SMIM29,SMIM29,null,null,-0.022844916
FARS2,FARS2,null,null,-0.02285095
SGO2,SGO2,null,null,-0.022863975
CARF,CARF,null,null,-0.02288064
RHOBTB1,RHOBTB1,null,null,-0.022885194
RNF168,RNF168,null,null,-0.022888312
TCHP,TCHP,null,null,-0.02289416
COQ7,COQ7,null,null,-0.02289896
SLC25A5-AS1,SLC25A5-AS1,null,null,-0.02290358
IGKV3-20,IGKV3-20,null,null,-0.022903666
AP002748.5,AP002748.5,null,null,-0.022907719
RAB11FIP1,RAB11FIP1,null,null,-0.022919867
SRBD1,SRBD1,null,null,-0.02292632
CWC15,CWC15,null,null,-0.022940427
MGAT1,MGAT1,null,null,-0.02298435
UXT-AS1,UXT-AS1,null,null,-0.023006951
INO80B-WBP1,INO80B-WBP1,null,null,-0.0230126
UBE2D2,UBE2D2,null,null,-0.023038888
PIAS2,PIAS2,null,null,-0.02305711
GPR183,GPR183,null,null,-0.023064086
ANKRD49,ANKRD49,null,null,-0.023072915
FBXO6,FBXO6,null,null,-0.023075776
HDAC3,HDAC3,null,null,-0.02307923
AC092718.4,AC092718.4,null,null,-0.023090092
CRLF3,CRLF3,null,null,-0.02310276
AC006547.2,AC006547.2,null,null,-0.023104295
GAS8,GAS8,null,null,-0.023133328
SEC24B,SEC24B,null,null,-0.02316756
ATP6V0C,ATP6V0C,null,null,-0.02317469
BID,BID,null,null,-0.023209713
TRAK2,TRAK2,null,null,-0.023218518
MRPS11,MRPS11,null,null,-0.023226304
TP53,TP53,null,null,-0.023275955
KCTD1,KCTD1,null,null,-0.023307161
PYGO2,PYGO2,null,null,-0.023310063
BRD1,BRD1,null,null,-0.023340706
CRYL1,CRYL1,null,null,-0.023343442
AP001458.2,AP001458.2,null,null,-0.023346841
ZNF470,ZNF470,null,null,-0.023369003
AL354733.3,AL354733.3,null,null,-0.023375686
NINJ1,NINJ1,null,null,-0.023380892
DIPK1A,DIPK1A,null,null,-0.023387784
ZNF718,ZNF718,null,null,-0.023388356
SDHAP1,SDHAP1,null,null,-0.023403334
C6orf136,C6orf136,null,null,-0.02340907
AL080276.2,AL080276.2,null,null,-0.023410602
AP001496.2,AP001496.2,null,null,-0.023423562
TTC38,TTC38,null,null,-0.023432104
AC116913.1,AC116913.1,null,null,-0.023434428
AC008878.1,AC008878.1,null,null,-0.023439411
KNTC1,KNTC1,null,null,-0.023453984
AC005480.1,AC005480.1,null,null,-0.023457749
AC099850.2,AC099850.2,null,null,-0.023468832
USP48,USP48,null,null,-0.0234858
SEC16A,SEC16A,null,null,-0.023503907
NSF,NSF,null,null,-0.023513691
P2RX5,P2RX5,null,null,-0.023532247
HADHA,HADHA,null,null,-0.023541307
SDR39U1,SDR39U1,null,null,-0.023553088
AC104581.2,AC104581.2,null,null,-0.023567574
CYBB,CYBB,null,null,-0.023576185
GCOM1,GCOM1,null,null,-0.02358177
LRIG2,LRIG2,null,null,-0.023608284
TTLL11,TTLL11,null,null,-0.023611974
PRPF3,PRPF3,null,null,-0.023625338
SMARCE1,SMARCE1,null,null,-0.023639133
ZNF382,ZNF382,null,null,-0.023653407
CCNL1,CCNL1,null,null,-0.023669835
FAM209A,FAM209A,null,null,-0.023673251
PANK4,PANK4,null,null,-0.02370141
ZFPM1,ZFPM1,null,null,-0.02370574
UBE2I,UBE2I,null,null,-0.023724828
AKR1A1,AKR1A1,null,null,-0.023729963
NCBP3,NCBP3,null,null,-0.02374218
SYK,SYK,null,null,-0.023743043
HECTD1,HECTD1,null,null,-0.023746815
MYCBP2-AS1,MYCBP2-AS1,null,null,-0.023768524
BIN1,BIN1,null,null,-0.023787957
UBAP2L,UBAP2L,null,null,-0.023801757
ZC2HC1A,ZC2HC1A,null,null,-0.023803031
MED25,MED25,null,null,-0.023805039
AL606760.2,AL606760.2,null,null,-0.023809128
HACD2,HACD2,null,null,-0.023862546
LEMD3,LEMD3,null,null,-0.023862602
EPG5,EPG5,null,null,-0.02386553
EP400,EP400,null,null,-0.023872497
ATP5MG,ATP5MG,null,null,-0.023902873
CETN2,CETN2,null,null,-0.023902962
NEK4,NEK4,null,null,-0.023908818
CCAR1,CCAR1,null,null,-0.02391937
SGTB,SGTB,null,null,-0.023930939
AP002490.1,AP002490.1,null,null,-0.023947425
AL157392.3,AL157392.3,null,null,-0.02396771
RAB11A,RAB11A,null,null,-0.023983486
OTULIN,OTULIN,null,null,-0.024033247
SRP54,SRP54,null,null,-0.024036596
TLK1,TLK1,null,null,-0.024050934
GALE,GALE,null,null,-0.024066512
FO393400.1,FO393400.1,null,null,-0.024108807
SRSF1,SRSF1,null,null,-0.024116773
AL592166.1,AL592166.1,null,null,-0.024211543
ZNF680,ZNF680,null,null,-0.024219394
KIF2C,KIF2C,null,null,-0.024240479
PSMD11,PSMD11,null,null,-0.024242198
FANCG,FANCG,null,null,-0.024250863
PPP1R7,PPP1R7,null,null,-0.024256088
AC026786.1,AC026786.1,null,null,-0.024260724
HNRNPR,HNRNPR,null,null,-0.024305228
APPBP2,APPBP2,null,null,-0.024315614
KAT5,KAT5,null,null,-0.024317494
EML6,EML6,null,null,-0.024319338
AC011448.1,AC011448.1,null,null,-0.02433553
KLHL14,KLHL14,null,null,-0.024344558
VOPP1,VOPP1,null,null,-0.024408013
GNB1,GNB1,null,null,-0.024419937
AL117348.2,AL117348.2,null,null,-0.024431564
SRSF10,SRSF10,null,null,-0.024432117
PCNX4,PCNX4,null,null,-0.024433093
AC015813.2,AC015813.2,null,null,-0.024435319
ORAI1,ORAI1,null,null,-0.024473531
TRPM4,TRPM4,null,null,-0.02451145
USP46,USP46,null,null,-0.02451674
SETMAR,SETMAR,null,null,-0.024529798
ZNF891,ZNF891,null,null,-0.024551734
RMC1,RMC1,null,null,-0.024569966
HPS6,HPS6,null,null,-0.02457748
GPATCH2,GPATCH2,null,null,-0.024583027
AL110118.2,AL110118.2,null,null,-0.024600912
DCAF7,DCAF7,null,null,-0.024621187
RELA,RELA,null,null,-0.024653478
KIF16B,KIF16B,null,null,-0.024712758
ZNF562,ZNF562,null,null,-0.024716306
XXYLT1,XXYLT1,null,null,-0.024726795
RAB1A,RAB1A,null,null,-0.024727633
SUZ12,SUZ12,null,null,-0.0247447
CMTR1,CMTR1,null,null,-0.0247595
PPP2R1B,PPP2R1B,null,null,-0.024793705
LRRC26,LRRC26,null,null,-0.024819858
SMC5,SMC5,null,null,-0.024822105
RMI1,RMI1,null,null,-0.024867766
YIPF5,YIPF5,null,null,-0.024879714
ADO,ADO,null,null,-0.024889795
TNFRSF13B,TNFRSF13B,null,null,-0.024923004
RBMXL1,RBMXL1,null,null,-0.024925139
USF2,USF2,null,null,-0.024939656
RBM47,RBM47,null,null,-0.024940344
DHX38,DHX38,null,null,-0.024950687
MCM3AP,MCM3AP,null,null,-0.024973793
TTC3-AS1,TTC3-AS1,null,null,-0.024976412
TNKS,TNKS,null,null,-0.025003487
LEMD2,LEMD2,null,null,-0.025053093
CLDND1,CLDND1,null,null,-0.025058309
ZNF695,ZNF695,null,null,-0.02506298
CALM2,CALM2,null,null,-0.025084494
HACE1,HACE1,null,null,-0.025088524
FAM126A,FAM126A,null,null,-0.02511962
APLP2,APLP2,null,null,-0.025140613
NR2C2,NR2C2,null,null,-0.025151871
AL358113.1,AL358113.1,null,null,-0.02515436
PAK2,PAK2,null,null,-0.025158457
TRIM68,TRIM68,null,null,-0.025175292
MTM1,MTM1,null,null,-0.025183467
AL929554.1,AL929554.1,null,null,-0.025195442
AC241585.1,AC241585.1,null,null,-0.025195459
MT-TT,MT-TT,null,null,-0.025209881
MARK4,MARK4,null,null,-0.025225425
SERINC4,SERINC4,null,null,-0.02526687
CRKL,CRKL,null,null,-0.025276277
RBM27,RBM27,null,null,-0.025331602
TMEM107,TMEM107,null,null,-0.025336316
FAM32A,FAM32A,null,null,-0.025344254
AC090510.1,AC090510.1,null,null,-0.025347235
AC129492.3,AC129492.3,null,null,-0.025352402
MAT2B,MAT2B,null,null,-0.025355024
TACC3,TACC3,null,null,-0.025363943
DCLRE1A,DCLRE1A,null,null,-0.025369892
HAT1,HAT1,null,null,-0.025374804
YAF2,YAF2,null,null,-0.025382541
DLD,DLD,null,null,-0.025391398
DCUN1D1,DCUN1D1,null,null,-0.02539901
RNF166,RNF166,null,null,-0.02540406
UAP1L1,UAP1L1,null,null,-0.02541481
KCTD2,KCTD2,null,null,-0.025415571
PARP4,PARP4,null,null,-0.025427392
SLC20A1,SLC20A1,null,null,-0.025431804
RPS6KA1,RPS6KA1,null,null,-0.02543449
PPM1A,PPM1A,null,null,-0.025438612
TJAP1,TJAP1,null,null,-0.025482403
UBQLN2,UBQLN2,null,null,-0.025485966
ANKRD50,ANKRD50,null,null,-0.025494974
JOSD2,JOSD2,null,null,-0.025497608
FCGRT,FCGRT,null,null,-0.0255071
TSPAN5,TSPAN5,null,null,-0.02551368
AGPAT1,AGPAT1,null,null,-0.025527861
TNFAIP1,TNFAIP1,null,null,-0.025541564
ARPC5L,ARPC5L,null,null,-0.025567183
CSNK1G1,CSNK1G1,null,null,-0.02558046
ZNF826P,ZNF826P,null,null,-0.025593337
TMEM102,TMEM102,null,null,-0.02559611
STX2,STX2,null,null,-0.025602192
ARFGEF2,ARFGEF2,null,null,-0.025622644
RNF25,RNF25,null,null,-0.02563042
PADI2,PADI2,null,null,-0.025630891
ZNF548,ZNF548,null,null,-0.025655856
NDUFA1,NDUFA1,null,null,-0.025673883
PNRC2,PNRC2,null,null,-0.025680078
NEK7,NEK7,null,null,-0.025690624
CARD8-AS1,CARD8-AS1,null,null,-0.025700588
KLF13,KLF13,null,null,-0.025705732
MSTO1,MSTO1,null,null,-0.025708778
FBXL19,FBXL19,null,null,-0.025714913
KCTD7,KCTD7,null,null,-0.025729699
MAP2K2,MAP2K2,null,null,-0.025747824
GID8,GID8,null,null,-0.025758753
ILF2,ILF2,null,null,-0.025773441
MT-ND6,MT-ND6,null,null,-0.025808183
BAG6,BAG6,null,null,-0.025811676
RALGAPA2,RALGAPA2,null,null,-0.025832023
TMEM128,TMEM128,null,null,-0.025839414
RBM15,RBM15,null,null,-0.025848836
ARL2BP,ARL2BP,null,null,-0.025854208
ADCK2,ADCK2,null,null,-0.025894
DCAKD,DCAKD,null,null,-0.025894454
AC145207.2,AC145207.2,null,null,-0.025900062
CCNT1,CCNT1,null,null,-0.025916249
HMBOX1,HMBOX1,null,null,-0.02592489
ZNF518A,ZNF518A,null,null,-0.025928987
AC135586.2,AC135586.2,null,null,-0.025943626
L34079.1,L34079.1,null,null,-0.025961109
MLLT6,MLLT6,null,null,-0.025961306
AC005606.2,AC005606.2,null,null,-0.026003992
PCM1,PCM1,null,null,-0.02600496
ZDHHC3,ZDHHC3,null,null,-0.02601868
PITPNA,PITPNA,null,null,-0.026038403
SEM1,SEM1,null,null,-0.026042873
RPA1,RPA1,null,null,-0.026060274
RTL6,RTL6,null,null,-0.026063645
U2AF2,U2AF2,null,null,-0.026071636
SSH2,SSH2,null,null,-0.026075918
LRR1,LRR1,null,null,-0.026091503
AC021078.1,AC021078.1,null,null,-0.02612039
CKAP2,CKAP2,null,null,-0.026138304
TMEM159,TMEM159,null,null,-0.026149482
AC010894.4,AC010894.4,null,null,-0.02615374
HELZ,HELZ,null,null,-0.026168149
CDK5RAP2,CDK5RAP2,null,null,-0.026185485
ZNF263,ZNF263,null,null,-0.026191039
SEC61A1,SEC61A1,null,null,-0.026203644
LY75,LY75,null,null,-0.026206102
ARGLU1,ARGLU1,null,null,-0.026211567
SLC52A2,SLC52A2,null,null,-0.026214618
CSNK1G2,CSNK1G2,null,null,-0.026236627
ELF2,ELF2,null,null,-0.026243689
MTRF1L,MTRF1L,null,null,-0.026262604
CTBP2,CTBP2,null,null,-0.026270915
SLC10A3,SLC10A3,null,null,-0.026278898
AL162377.3,AL162377.3,null,null,-0.026279205
MAT2A,MAT2A,null,null,-0.026281117
DCP1A,DCP1A,null,null,-0.026309364
MMS22L,MMS22L,null,null,-0.026313365
SLC66A2,SLC66A2,null,null,-0.026318792
LCOR,LCOR,null,null,-0.02632209
ZNF493,ZNF493,null,null,-0.026324576
IFT80,IFT80,null,null,-0.026329424
STK17A,STK17A,null,null,-0.026340637
TNFSF10,TNFSF10,null,null,-0.02634291
TMEM87B,TMEM87B,null,null,-0.02634739
IL21R-AS1,IL21R-AS1,null,null,-0.026446316
INPP5B,INPP5B,null,null,-0.026464224
KAT8,KAT8,null,null,-0.026469046
PLCG1-AS1,PLCG1-AS1,null,null,-0.026469305
WBP4,WBP4,null,null,-0.02647297
NRDE2,NRDE2,null,null,-0.02648424
HNRNPD,HNRNPD,null,null,-0.02649596
CD27,CD27,null,null,-0.02649993
ISG15,ISG15,null,null,-0.026506843
B3GNT2,B3GNT2,null,null,-0.026541699
USP5,USP5,null,null,-0.026546167
ZSCAN25,ZSCAN25,null,null,-0.026577882
NFYC,NFYC,null,null,-0.026589844
ARF6,ARF6,null,null,-0.026591413
SLC1A1,SLC1A1,null,null,-0.026613269
SLC35C2,SLC35C2,null,null,-0.026622528
ICMT,ICMT,null,null,-0.026624538
C1orf56,C1orf56,null,null,-0.026644325
MUL1,MUL1,null,null,-0.026654935
COG4,COG4,null,null,-0.026659802
USP6NL,USP6NL,null,null,-0.026666153
SLC15A4,SLC15A4,null,null,-0.026674831
SAYSD1,SAYSD1,null,null,-0.026675476
TOLLIP,TOLLIP,null,null,-0.026679955
YLPM1,YLPM1,null,null,-0.02670005
ZNF184,ZNF184,null,null,-0.02671751
CEP41,CEP41,null,null,-0.026752435
STRN,STRN,null,null,-0.026754752
STAU2,STAU2,null,null,-0.026755651
AL121603.2,AL121603.2,null,null,-0.026765725
PRPF38A,PRPF38A,null,null,-0.026774304
PSMD6,PSMD6,null,null,-0.026805926
CHAMP1,CHAMP1,null,null,-0.026836248
BAP1,BAP1,null,null,-0.026846677
NDUFS1,NDUFS1,null,null,-0.02686542
AFF2,AFF2,null,null,-0.026886875
ZCCHC17,ZCCHC17,null,null,-0.026887983
AL662844.4,AL662844.4,null,null,-0.026900565
ANKRD26,ANKRD26,null,null,-0.026934618
KANSL3,KANSL3,null,null,-0.026935697
DOP1A,DOP1A,null,null,-0.026940722
ZBTB1,ZBTB1,null,null,-0.0269469
CMPK1,CMPK1,null,null,-0.026951881
P2RX5-TAX1BP3,P2RX5-TAX1BP3,null,null,-0.026971914
NFATC2IP,NFATC2IP,null,null,-0.026978293
TRIM39,TRIM39,null,null,-0.026982795
ZFAND5,ZFAND5,null,null,-0.026998207
PPA2,PPA2,null,null,-0.027008422
TTL,TTL,null,null,-0.027025156
LYRM1,LYRM1,null,null,-0.027046764
LIN52,LIN52,null,null,-0.027080221
NLK,NLK,null,null,-0.027085448
AC010619.1,AC010619.1,null,null,-0.027147632
SCAF11,SCAF11,null,null,-0.027181283
EAF1-AS1,EAF1-AS1,null,null,-0.027191967
AC019205.1,AC019205.1,null,null,-0.027206426
ATMIN,ATMIN,null,null,-0.027219497
AC008781.1,AC008781.1,null,null,-0.027219675
KMT5A,KMT5A,null,null,-0.027225817
SPAG7,SPAG7,null,null,-0.027255591
NME6,NME6,null,null,-0.027268078
ZMYM5,ZMYM5,null,null,-0.027314518
TRIO,TRIO,null,null,-0.027319852
NSL1,NSL1,null,null,-0.027327279
KIFAP3,KIFAP3,null,null,-0.027330143
ELMO1,ELMO1,null,null,-0.027370607
ELL2,ELL2,null,null,-0.027376184
GSTCD,GSTCD,null,null,-0.027398849
GLUL,GLUL,null,null,-0.027425507
NEK8,NEK8,null,null,-0.027431479
MAPKAP1,MAPKAP1,null,null,-0.02747294
MKNK2,MKNK2,null,null,-0.027552783
ZBTB7A,ZBTB7A,null,null,-0.0275658
SYNE2,SYNE2,null,null,-0.027575897
PI4KB,PI4KB,null,null,-0.027595382
IFT52,IFT52,null,null,-0.027623018
IKZF4,IKZF4,null,null,-0.027633887
PPP1R12C,PPP1R12C,null,null,-0.027649373
TRIM59,TRIM59,null,null,-0.02765127
ZNF850,ZNF850,null,null,-0.027655533
CAB39L,CAB39L,null,null,-0.027665284
RNF115,RNF115,null,null,-0.027671617
DPH3,DPH3,null,null,-0.027677374
AP2A2,AP2A2,null,null,-0.027700601
TAF7,TAF7,null,null,-0.027702957
R3HDM4,R3HDM4,null,null,-0.027721263
ACIN1,ACIN1,null,null,-0.027744886
YY1AP1,YY1AP1,null,null,-0.027770568
FBXO8,FBXO8,null,null,-0.027771294
DHFR,DHFR,null,null,-0.027780864
GTPBP1,GTPBP1,null,null,-0.027786858
VPS53,VPS53,null,null,-0.02781538
ATP2B1,ATP2B1,null,null,-0.02786047
RSBN1,RSBN1,null,null,-0.027883152
REV1,REV1,null,null,-0.027885567
CHD1,CHD1,null,null,-0.027906204
SUPT5H,SUPT5H,null,null,-0.027907647
ALMS1,ALMS1,null,null,-0.027909808
CDK16,CDK16,null,null,-0.02792242
CNOT2,CNOT2,null,null,-0.027938418
MAPK14,MAPK14,null,null,-0.027969064
RAD54B,RAD54B,null,null,-0.027987437
CENPBD1P1,CENPBD1P1,null,null,-0.027988197
EEF2K,EEF2K,null,null,-0.02799995
MSRA,MSRA,null,null,-0.028010577
SNAP29,SNAP29,null,null,-0.028029414
KIAA0319L,KIAA0319L,null,null,-0.028047845
MDP1,MDP1,null,null,-0.028061388
BABAM1,BABAM1,null,null,-0.028071359
ATP6V0A2,ATP6V0A2,null,null,-0.028085852
PRRC2A,PRRC2A,null,null,-0.028098926
RAB2B,RAB2B,null,null,-0.028124064
SCYL1,SCYL1,null,null,-0.02816558
ZNF33A,ZNF33A,null,null,-0.028166482
INKA2,INKA2,null,null,-0.028169781
AL592148.3,AL592148.3,null,null,-0.028189765
RBM14-RBM4,RBM14-RBM4,null,null,-0.028203845
ZNF543,ZNF543,null,null,-0.028205266
MAGOHB,MAGOHB,null,null,-0.028213892
PLLP,PLLP,null,null,-0.028225396
KDELR2,KDELR2,null,null,-0.02823045
NBR1,NBR1,null,null,-0.028235376
COMMD1,COMMD1,null,null,-0.028238222
UBA7,UBA7,null,null,-0.028244192
FSCN3,FSCN3,null,null,-0.028268108
HEIH,HEIH,null,null,-0.02830179
ZNF318,ZNF318,null,null,-0.028318958
OSGIN2,OSGIN2,null,null,-0.02833474
MAGOH,MAGOH,null,null,-0.028348144
GET4,GET4,null,null,-0.028372599
LIN54,LIN54,null,null,-0.02837671
MRTFB,MRTFB,null,null,-0.028410422
C21orf58,C21orf58,null,null,-0.028410792
PRR14,PRR14,null,null,-0.028413348
EIF5,EIF5,null,null,-0.028416635
FLVCR1-DT,FLVCR1-DT,null,null,-0.02841714
LINC00294,LINC00294,null,null,-0.028436724
Mar-07,Mar-07,null,null,-0.02844223
ZNF585B,ZNF585B,null,null,-0.028448539
AC022558.3,AC022558.3,null,null,-0.028450293
CCDC117,CCDC117,null,null,-0.02845583
POLD3,POLD3,null,null,-0.02847095
PMF1,PMF1,null,null,-0.028538115
AC135050.1,AC135050.1,null,null,-0.028542265
KIF20B,KIF20B,null,null,-0.028550064
C10orf88,C10orf88,null,null,-0.028550178
ARPP19,ARPP19,null,null,-0.028558314
ZNF276,ZNF276,null,null,-0.028582023
HIST1H4I,HIST1H4I,null,null,-0.028614841
DEDD,DEDD,null,null,-0.028642438
RRAGB,RRAGB,null,null,-0.028649297
DDX17,DDX17,null,null,-0.028653506
CENPL,CENPL,null,null,-0.028654648
AL441992.1,AL441992.1,null,null,-0.028663607
RBM4,RBM4,null,null,-0.02866551
ELAVL1,ELAVL1,null,null,-0.028690223
STAMBP,STAMBP,null,null,-0.028690258
KTN1,KTN1,null,null,-0.02869034
KRT10,KRT10,null,null,-0.028713357
AGPAT3,AGPAT3,null,null,-0.02871375
LINC00526,LINC00526,null,null,-0.028713865
ZNF346,ZNF346,null,null,-0.028718445
MYSM1,MYSM1,null,null,-0.028766435
SP140,SP140,null,null,-0.028786277
SERINC1,SERINC1,null,null,-0.028802766
PIGG,PIGG,null,null,-0.028815584
TBCC,TBCC,null,null,-0.028819364
ZNF350,ZNF350,null,null,-0.02882353
RFC5,RFC5,null,null,-0.028837232
CORO1C,CORO1C,null,null,-0.028850911
MAP2K4,MAP2K4,null,null,-0.028950116
ANKFY1,ANKFY1,null,null,-0.028950877
TBCCD1,TBCCD1,null,null,-0.028983224
ZNF429,ZNF429,null,null,-0.028992375
TOP2B,TOP2B,null,null,-0.029005572
DYNC1I2,DYNC1I2,null,null,-0.029010717
INPP4A,INPP4A,null,null,-0.029092962
ZMYM3,ZMYM3,null,null,-0.029093154
C4orf46,C4orf46,null,null,-0.029114582
AC141586.3,AC141586.3,null,null,-0.029122507
PIGB,PIGB,null,null,-0.0291278
EFNA1,EFNA1,null,null,-0.029130958
ATG16L1,ATG16L1,null,null,-0.029152622
JMJD1C,JMJD1C,null,null,-0.029201595
ABCA6,ABCA6,null,null,-0.02920432
PPP3CC,PPP3CC,null,null,-0.02921202
AC016027.1,AC016027.1,null,null,-0.029245071
AC100793.3,AC100793.3,null,null,-0.029258763
CCDC159,CCDC159,null,null,-0.029279064
EIF2B2,EIF2B2,null,null,-0.029281445
KIAA0355,KIAA0355,null,null,-0.029282704
MARCKS,MARCKS,null,null,-0.029290093
MYBL2,MYBL2,null,null,-0.02935354
COL4A4,COL4A4,null,null,-0.029359415
SMCR8,SMCR8,null,null,-0.029396296
CD99L2,CD99L2,null,null,-0.029400108
AGAP2,AGAP2,null,null,-0.029424818
PAGR1,PAGR1,null,null,-0.029455662
DCAF12,DCAF12,null,null,-0.029457409
PILRB,PILRB,null,null,-0.029482916
TP73-AS1,TP73-AS1,null,null,-0.029486522
C19orf25,C19orf25,null,null,-0.029496536
CDC45,CDC45,null,null,-0.02949789
ACER3,ACER3,null,null,-0.029502684
AC010834.1,AC010834.1,null,null,-0.029507032
ENAM,ENAM,null,null,-0.029510323
PSD,PSD,null,null,-0.029516393
APPL2,APPL2,null,null,-0.029533593
HCST,HCST,null,null,-0.029537631
MED4-AS1,MED4-AS1,null,null,-0.029564038
FANCA,FANCA,null,null,-0.029669883
STAT5B,STAT5B,null,null,-0.02968582
AC010978.1,AC010978.1,null,null,-0.029687362
MAF1,MAF1,null,null,-0.029696887
AL096701.3,AL096701.3,null,null,-0.02970922
YTHDF3,YTHDF3,null,null,-0.02972953
ENOSF1,ENOSF1,null,null,-0.029742192
HJURP,HJURP,null,null,-0.029747862
MTCH1,MTCH1,null,null,-0.02974843
MAP3K7,MAP3K7,null,null,-0.029750708
ZSCAN29,ZSCAN29,null,null,-0.029759314
EDF1,EDF1,null,null,-0.029786734
EPS15L1,EPS15L1,null,null,-0.029791234
ZNF518B,ZNF518B,null,null,-0.029807467
KDM2B,KDM2B,null,null,-0.029808253
ARHGDIA,ARHGDIA,null,null,-0.029816417
NCAPG2,NCAPG2,null,null,-0.029849308
IRF2BP2,IRF2BP2,null,null,-0.029857641
CHSY1,CHSY1,null,null,-0.029860852
TMEM94,TMEM94,null,null,-0.02989163
UBE2L3,UBE2L3,null,null,-0.029924234
SLC9A6,SLC9A6,null,null,-0.029925657
SEC23IP,SEC23IP,null,null,-0.029943248
TAF6,TAF6,null,null,-0.029947715
UBL7-AS1,UBL7-AS1,null,null,-0.029957488
CREBL2,CREBL2,null,null,-0.029967656
NOL4L,NOL4L,null,null,-0.02998553
LSM8,LSM8,null,null,-0.02999389
CCNI,CCNI,null,null,-0.029995237
ABHD15,ABHD15,null,null,-0.029998356
BNIP3L,BNIP3L,null,null,-0.030044634
AC009133.2,AC009133.2,null,null,-0.030055508
